 

stn;time;rre150d0
SLFFIR;20000920;28.6
SLFFIR;20000921;5.8
SLFFIR;20000922;9.0
SLFFIR;20000923;0.0
SLFFIR;20000924;0.0
SLFFIR;20000925;0.0
SLFFIR;20000926;0.0
SLFFIR;20000927;0.0
SLFFIR;20000928;0.0
SLFFIR;20000929;1.8
SLFFIR;20000930;26.0
SLFFIR;20001001;8.6
SLFFIR;20001002;3.4
SLFFIR;20001003;7.6
SLFFIR;20001004;8.0
SLFFIR;20001005;10.4
SLFFIR;20001006;0.0
SLFFIR;20001007;0.0
SLFFIR;20001008;5.8
SLFFIR;20001009;4.8
SLFFIR;20001010;1.8
SLFFIR;20001011;8.4
SLFFIR;20001012;4.8
SLFFIR;20001013;41.2
SLFFIR;20001014;19.0
SLFFIR;20001015;2.0
SLFFIR;20001016;1.6
SLFFIR;20001017;6.4
SLFFIR;20001018;0.0
SLFFIR;20001019;0.0
SLFFIR;20001020;0.0
SLFFIR;20001021;0.0
SLFFIR;20001022;0.0
SLFFIR;20001023;0.0
SLFFIR;20001024;0.0
SLFFIR;20001025;0.0
SLFFIR;20001026;6.4
SLFFIR;20001027;0.0
SLFFIR;20001028;0.0
SLFFIR;20001029;-
SLFFIR;20001030;1.0
SLFFIR;20001031;1.8
SLFFIR;20001101;2.0
SLFFIR;20001102;1.2
SLFFIR;20001103;0.4
SLFFIR;20001104;0.2
SLFFIR;20001105;1.4
SLFFIR;20001106;0.0
SLFFIR;20001107;0.0
SLFFIR;20001108;0.6
SLFFIR;20001109;0.4
SLFFIR;20001110;0.8
SLFFIR;20001111;0.8
SLFFIR;20001112;0.8
SLFFIR;20001113;0.0
SLFFIR;20001114;0.0
SLFFIR;20001115;0.0
SLFFIR;20001116;0.8
SLFFIR;20001117;0.0
SLFFIR;20001118;1.6
SLFFIR;20001119;2.2
SLFFIR;20001120;0.0
SLFFIR;20001121;0.2
SLFFIR;20001122;4.4
SLFFIR;20001123;1.2
SLFFIR;20001124;0.0
SLFFIR;20001125;0.4
SLFFIR;20001126;0.2
SLFFIR;20001127;20.0
SLFFIR;20001128;0.6
SLFFIR;20001129;0.0
SLFFIR;20001130;0.0
SLFFIR;20001201;0.0
SLFFIR;20001202;0.0
SLFFIR;20001203;0.6
SLFFIR;20001204;0.0
SLFFIR;20001205;0.0
SLFFIR;20001206;0.0
SLFFIR;20001207;0.0
SLFFIR;20001208;0.0
SLFFIR;20001209;0.2
SLFFIR;20001210;0.2
SLFFIR;20001211;0.0
SLFFIR;20001212;0.0
SLFFIR;20001213;0.0
SLFFIR;20001214;0.0
SLFFIR;20001215;0.0
SLFFIR;20001216;0.0
SLFFIR;20001217;0.0
SLFFIR;20001218;0.0
SLFFIR;20001219;1.0
SLFFIR;20001220;1.4
SLFFIR;20001221;0.0
SLFFIR;20001222;0.0
SLFFIR;20001223;0.0
SLFFIR;20001224;0.0
SLFFIR;20001225;0.0
SLFFIR;20001226;0.6
SLFFIR;20001227;0.0
SLFFIR;20001228;0.0
SLFFIR;20001229;0.0
SLFFIR;20001230;0.0
SLFFIR;20001231;0.2
SLFFIR;20010101;2.8
SLFFIR;20010102;0.0
SLFFIR;20010103;0.0
SLFFIR;20010104;0.0
SLFFIR;20010105;6.2
SLFFIR;20010106;1.2
SLFFIR;20010107;0.0
SLFFIR;20010108;0.0
SLFFIR;20010109;0.2
SLFFIR;20010110;0.4
SLFFIR;20010111;0.6
SLFFIR;20010112;0.8
SLFFIR;20010113;1.2
SLFFIR;20010114;0.0
SLFFIR;20010115;0.0
SLFFIR;20010116;0.0
SLFFIR;20010117;0.0
SLFFIR;20010118;0.0
SLFFIR;20010119;0.0
SLFFIR;20010120;0.4
SLFFIR;20010121;0.2
SLFFIR;20010122;3.4
SLFFIR;20010123;4.0
SLFFIR;20010124;0.2
SLFFIR;20010125;2.0
SLFFIR;20010126;0.4
SLFFIR;20010127;0.0
SLFFIR;20010128;0.4
SLFFIR;20010129;0.0
SLFFIR;20010130;0.0
SLFFIR;20010131;0.0
SLFFIR;20010201;0.0
SLFFIR;20010202;0.0
SLFFIR;20010203;0.0
SLFFIR;20010204;3.6
SLFFIR;20010205;0.8
SLFFIR;20010206;2.2
SLFFIR;20010207;0.0
SLFFIR;20010208;0.0
SLFFIR;20010209;0.0
SLFFIR;20010210;2.4
SLFFIR;20010211;0.2
SLFFIR;20010212;0.2
SLFFIR;20010213;0.0
SLFFIR;20010214;0.0
SLFFIR;20010215;0.0
SLFFIR;20010216;0.0
SLFFIR;20010217;0.0
SLFFIR;20010218;0.0
SLFFIR;20010219;0.0
SLFFIR;20010220;0.0
SLFFIR;20010221;0.0
SLFFIR;20010222;0.0
SLFFIR;20010223;0.0
SLFFIR;20010224;0.0
SLFFIR;20010225;0.0
SLFFIR;20010226;0.0
SLFFIR;20010227;0.0
SLFFIR;20010228;0.0
SLFFIR;20010301;0.0
SLFFIR;20010302;4.4
SLFFIR;20010303;6.8
SLFFIR;20010304;2.2
SLFFIR;20010305;1.2
SLFFIR;20010306;14.4
SLFFIR;20010307;1.8
SLFFIR;20010308;0.2
SLFFIR;20010309;3.6
SLFFIR;20010310;2.8
SLFFIR;20010311;24.0
SLFFIR;20010312;5.8
SLFFIR;20010313;0.2
SLFFIR;20010314;0.0
SLFFIR;20010315;6.4
SLFFIR;20010316;2.0
SLFFIR;20010317;0.8
SLFFIR;20010318;4.4
SLFFIR;20010319;0.8
SLFFIR;20010320;17.4
SLFFIR;20010321;28.0
SLFFIR;20010322;2.2
SLFFIR;20010323;0.4
SLFFIR;20010324;0.2
SLFFIR;20010325;5.2
SLFFIR;20010326;1.2
SLFFIR;20010327;-
SLFFIR;20010328;4.4
SLFFIR;20010329;0.4
SLFFIR;20010330;0.0
SLFFIR;20010331;8.0
SLFFIR;20010401;4.0
SLFFIR;20010402;0.0
SLFFIR;20010403;0.0
SLFFIR;20010404;0.8
SLFFIR;20010405;4.0
SLFFIR;20010406;14.4
SLFFIR;20010407;0.4
SLFFIR;20010408;0.0
SLFFIR;20010409;0.2
SLFFIR;20010410;1.4
SLFFIR;20010411;0.4
SLFFIR;20010412;3.0
SLFFIR;20010413;0.2
SLFFIR;20010414;0.0
SLFFIR;20010415;0.2
SLFFIR;20010416;0.0
SLFFIR;20010417;2.2
SLFFIR;20010418;1.8
SLFFIR;20010419;0.4
SLFFIR;20010420;0.0
SLFFIR;20010421;0.0
SLFFIR;20010422;0.8
SLFFIR;20010423;1.0
SLFFIR;20010424;15.6
SLFFIR;20010425;2.2
SLFFIR;20010426;6.4
SLFFIR;20010427;2.2
SLFFIR;20010428;0.0
SLFFIR;20010429;0.0
SLFFIR;20010430;0.0
SLFFIR;20010501;0.0
SLFFIR;20010502;5.2
SLFFIR;20010503;0.0
SLFFIR;20010504;0.0
SLFFIR;20010505;3.8
SLFFIR;20010506;0.2
SLFFIR;20010507;0.0
SLFFIR;20010508;0.2
SLFFIR;20010509;0.0
SLFFIR;20010510;1.6
SLFFIR;20010511;0.0
SLFFIR;20010512;0.0
SLFFIR;20010513;0.0
SLFFIR;20010514;0.6
SLFFIR;20010515;4.0
SLFFIR;20010516;0.0
SLFFIR;20010517;14.8
SLFFIR;20010518;3.8
SLFFIR;20010519;0.0
SLFFIR;20010520;0.0
SLFFIR;20010521;0.0
SLFFIR;20010522;0.0
SLFFIR;20010523;0.2
SLFFIR;20010524;21.2
SLFFIR;20010525;1.4
SLFFIR;20010526;-
SLFFIR;20010527;-
SLFFIR;20010528;0.0
SLFFIR;20010529;0.0
SLFFIR;20010530;1.6
SLFFIR;20010531;21.4
SLFFIR;20010601;0.0
SLFFIR;20010602;11.6
SLFFIR;20010603;0.4
SLFFIR;20010604;11.8
SLFFIR;20010605;16.4
SLFFIR;20010606;11.8
SLFFIR;20010607;0.0
SLFFIR;20010608;21.0
SLFFIR;20010609;25.4
SLFFIR;20010610;19.2
SLFFIR;20010611;7.2
SLFFIR;20010612;1.8
SLFFIR;20010613;13.0
SLFFIR;20010614;1.0
SLFFIR;20010615;22.4
SLFFIR;20010616;21.6
SLFFIR;20010617;16.8
SLFFIR;20010618;8.2
SLFFIR;20010619;20.4
SLFFIR;20010620;0.2
SLFFIR;20010621;0.0
SLFFIR;20010622;0.0
SLFFIR;20010623;0.0
SLFFIR;20010624;0.0
