 

stn;time;rre150d0
SLFFIS;20170209;0.2
SLFFIS;20170210;-
SLFFIS;20170211;-
SLFFIS;20170212;1.4
SLFFIS;20170213;-
SLFFIS;20170214;-
SLFFIS;20170215;-
SLFFIS;20170216;-
SLFFIS;20170217;-
SLFFIS;20170218;0.8
SLFFIS;20170219;-
SLFFIS;20170220;1.0
SLFFIS;20170221;1.4
SLFFIS;20170222;-
SLFFIS;20170223;-
SLFFIS;20170224;-
SLFFIS;20170225;1.8
SLFFIS;20170226;1.2
SLFFIS;20170227;-
SLFFIS;20170228;0.2
SLFFIS;20170301;-
SLFFIS;20170302;1.6
SLFFIS;20170303;2.0
SLFFIS;20170304;1.0
SLFFIS;20170305;-
SLFFIS;20170306;-
SLFFIS;20170307;-
SLFFIS;20170308;1.4
SLFFIS;20170309;17.4
SLFFIS;20170310;3.0
SLFFIS;20170311;2.8
SLFFIS;20170312;-
SLFFIS;20170313;-
SLFFIS;20170314;-
SLFFIS;20170315;-
SLFFIS;20170316;-
SLFFIS;20170317;-
SLFFIS;20170318;15.4
SLFFIS;20170319;6.8
SLFFIS;20170320;-
SLFFIS;20170321;0.0
SLFFIS;20170322;1.0
SLFFIS;20170323;6.8
SLFFIS;20170324;0.8
SLFFIS;20170325;0.0
SLFFIS;20170326;2.2
SLFFIS;20170327;0.2
SLFFIS;20170328;0.0
SLFFIS;20170329;0.0
SLFFIS;20170330;0.0
SLFFIS;20170331;0.0
SLFFIS;20170401;0.0
SLFFIS;20170402;3.4
SLFFIS;20170403;0.0
SLFFIS;20170404;1.8
SLFFIS;20170405;0.0
SLFFIS;20170406;1.6
SLFFIS;20170407;5.2
SLFFIS;20170408;0.0
SLFFIS;20170409;0.0
SLFFIS;20170410;0.0
SLFFIS;20170411;0.0
SLFFIS;20170412;0.0
SLFFIS;20170413;0.0
SLFFIS;20170414;0.0
SLFFIS;20170415;0.2
SLFFIS;20170416;1.4
SLFFIS;20170417;2.0
SLFFIS;20170418;0.0
SLFFIS;20170419;0.0
SLFFIS;20170420;0.6
SLFFIS;20170421;5.2
SLFFIS;20170422;0.4
SLFFIS;20170423;0.0
SLFFIS;20170424;0.0
SLFFIS;20170425;2.0
SLFFIS;20170426;6.4
SLFFIS;20170427;0.0
SLFFIS;20170428;0.0
SLFFIS;20170429;8.6
SLFFIS;20170430;1.2
SLFFIS;20170501;0.0
SLFFIS;20170502;2.6
SLFFIS;20170503;4.2
SLFFIS;20170504;5.2
SLFFIS;20170505;7.4
SLFFIS;20170506;5.4
SLFFIS;20170507;4.8
SLFFIS;20170508;6.8
SLFFIS;20170509;9.6
SLFFIS;20170510;0.2
SLFFIS;20170511;0.0
SLFFIS;20170512;14.0
SLFFIS;20170513;5.2
SLFFIS;20170514;4.6
SLFFIS;20170515;0.0
SLFFIS;20170516;0.0
SLFFIS;20170517;0.0
SLFFIS;20170518;4.0
SLFFIS;20170519;2.4
SLFFIS;20170520;6.4
SLFFIS;20170521;2.2
SLFFIS;20170522;0.0
SLFFIS;20170523;0.0
SLFFIS;20170524;0.0
SLFFIS;20170525;0.0
SLFFIS;20170526;0.0
SLFFIS;20170527;0.0
SLFFIS;20170528;5.8
SLFFIS;20170529;9.4
