 

stn;time;rre150d0
SLFOTT;20000610;1.0
SLFOTT;20000611;0.6
SLFOTT;20000612;0.2
SLFOTT;20000613;7.2
SLFOTT;20000614;3.0
SLFOTT;20000615;0.0
SLFOTT;20000616;0.0
SLFOTT;20000617;0.0
SLFOTT;20000618;0.0
SLFOTT;20000619;0.0
SLFOTT;20000620;1.4
SLFOTT;20000621;11.6
SLFOTT;20000622;4.4
SLFOTT;20000623;0.2
SLFOTT;20000624;12.6
SLFOTT;20000625;4.0
SLFOTT;20000626;0.0
SLFOTT;20000627;1.6
SLFOTT;20000628;30.0
SLFOTT;20000629;0.0
SLFOTT;20000630;0.0
SLFOTT;20000701;0.0
SLFOTT;20000702;0.0
SLFOTT;20000703;2.6
SLFOTT;20000704;5.4
SLFOTT;20000705;0.0
SLFOTT;20000706;0.4
SLFOTT;20000707;19.8
SLFOTT;20000708;21.8
SLFOTT;20000709;14.6
SLFOTT;20000710;15.8
SLFOTT;20000711;8.4
SLFOTT;20000712;14.0
SLFOTT;20000713;15.0
SLFOTT;20000714;26.8
SLFOTT;20000715;6.0
SLFOTT;20000716;12.6
SLFOTT;20000717;2.0
SLFOTT;20000718;0.0
SLFOTT;20000719;0.0
SLFOTT;20000720;0.0
SLFOTT;20000721;0.0
SLFOTT;20000722;0.0
SLFOTT;20000723;5.8
SLFOTT;20000724;17.4
SLFOTT;20000725;12.4
SLFOTT;20000726;1.0
SLFOTT;20000727;14.4
SLFOTT;20000728;13.4
SLFOTT;20000729;24.4
SLFOTT;20000730;0.0
SLFOTT;20000731;0.0
SLFOTT;20000801;0.0
SLFOTT;20000802;8.6
SLFOTT;20000803;6.2
SLFOTT;20000804;9.4
SLFOTT;20000805;63.4
SLFOTT;20000806;8.0
SLFOTT;20000807;0.0
SLFOTT;20000808;0.2
SLFOTT;20000809;0.0
SLFOTT;20000810;0.0
SLFOTT;20000811;0.0
SLFOTT;20000812;0.2
SLFOTT;20000813;2.6
SLFOTT;20000814;0.0
SLFOTT;20000815;0.0
SLFOTT;20000816;0.0
SLFOTT;20000817;5.8
SLFOTT;20000818;0.0
SLFOTT;20000819;0.0
SLFOTT;20000820;2.0
SLFOTT;20000821;25.2
SLFOTT;20000822;0.0
SLFOTT;20000823;0.0
SLFOTT;20000824;0.0
SLFOTT;20000825;0.0
SLFOTT;20000826;0.6
SLFOTT;20000827;26.0
SLFOTT;20000828;0.0
SLFOTT;20000829;0.0
SLFOTT;20000830;10.2
SLFOTT;20000831;10.0
SLFOTT;20000901;0.8
SLFOTT;20000902;4.4
SLFOTT;20000903;10.6
SLFOTT;20000904;6.0
SLFOTT;20000905;0.0
SLFOTT;20000906;8.8
SLFOTT;20000907;3.2
SLFOTT;20000908;0.0
SLFOTT;20000909;0.0
SLFOTT;20000910;0.0
SLFOTT;20000911;0.0
SLFOTT;20000912;0.8
SLFOTT;20000913;0.2
SLFOTT;20000914;0.0
SLFOTT;20000915;0.0
SLFOTT;20000916;1.2
SLFOTT;20000917;0.0
SLFOTT;20000918;0.0
SLFOTT;20000919;3.6
SLFOTT;20000920;29.0
SLFOTT;20000921;11.4
SLFOTT;20000922;6.0
SLFOTT;20000923;0.0
SLFOTT;20000924;0.0
SLFOTT;20000925;0.0
SLFOTT;20000926;0.0
SLFOTT;20000927;0.8
SLFOTT;20000928;0.0
SLFOTT;20000929;1.2
SLFOTT;20000930;18.2
SLFOTT;20001001;8.8
SLFOTT;20001002;11.4
SLFOTT;20001003;4.4
SLFOTT;20001004;0.0
SLFOTT;20001005;7.8
SLFOTT;20001006;0.4
SLFOTT;20001007;0.0
SLFOTT;20001008;7.2
SLFOTT;20001009;11.0
