 

stn;time;rre150d0
SLFOBM;20001116;1.6
SLFOBM;20001117;0.0
SLFOBM;20001118;0.0
SLFOBM;20001119;1.6
SLFOBM;20001120;0.0
SLFOBM;20001121;0.0
SLFOBM;20001122;4.6
SLFOBM;20001123;0.6
SLFOBM;20001124;0.0
SLFOBM;20001125;0.0
SLFOBM;20001126;0.0
SLFOBM;20001127;16.6
SLFOBM;20001128;0.2
SLFOBM;20001129;0.0
SLFOBM;20001130;0.0
SLFOBM;20001201;0.0
SLFOBM;20001202;0.0
SLFOBM;20001203;0.0
SLFOBM;20001204;0.0
SLFOBM;20001205;0.0
SLFOBM;20001206;1.0
SLFOBM;20001207;0.6
SLFOBM;20001208;0.0
SLFOBM;20001209;0.0
SLFOBM;20001210;0.8
SLFOBM;20001211;4.6
SLFOBM;20001212;0.0
SLFOBM;20001213;0.0
SLFOBM;20001214;0.0
SLFOBM;20001215;0.0
SLFOBM;20001216;0.0
SLFOBM;20001217;0.0
SLFOBM;20001218;0.0
SLFOBM;20001219;1.6
SLFOBM;20001220;1.6
SLFOBM;20001221;0.0
SLFOBM;20001222;0.0
SLFOBM;20001223;0.0
SLFOBM;20001224;0.0
SLFOBM;20001225;0.0
SLFOBM;20001226;0.0
SLFOBM;20001227;0.0
SLFOBM;20001228;0.0
SLFOBM;20001229;0.0
SLFOBM;20001230;0.0
SLFOBM;20001231;0.0
SLFOBM;20010101;4.2
SLFOBM;20010102;0.0
SLFOBM;20010103;0.0
SLFOBM;20010104;0.0
SLFOBM;20010105;26.6
SLFOBM;20010106;2.6
SLFOBM;20010107;0.0
SLFOBM;20010108;0.0
SLFOBM;20010109;0.0
SLFOBM;20010110;0.2
SLFOBM;20010111;2.0
SLFOBM;20010112;1.8
SLFOBM;20010113;0.4
SLFOBM;20010114;0.0
SLFOBM;20010115;0.0
SLFOBM;20010116;0.0
SLFOBM;20010117;0.0
SLFOBM;20010118;0.0
SLFOBM;20010119;0.0
SLFOBM;20010120;0.0
SLFOBM;20010121;0.0
SLFOBM;20010122;0.0
SLFOBM;20010123;4.2
SLFOBM;20010124;0.4
SLFOBM;20010125;0.2
SLFOBM;20010126;0.2
SLFOBM;20010127;0.0
SLFOBM;20010128;0.0
SLFOBM;20010129;0.0
SLFOBM;20010130;0.0
SLFOBM;20010131;0.0
SLFOBM;20010201;0.0
SLFOBM;20010202;0.0
SLFOBM;20010203;0.0
SLFOBM;20010204;1.8
SLFOBM;20010205;1.0
SLFOBM;20010206;3.2
SLFOBM;20010207;0.0
SLFOBM;20010208;0.0
SLFOBM;20010209;0.0
SLFOBM;20010210;0.4
SLFOBM;20010211;1.6
SLFOBM;20010212;0.0
SLFOBM;20010213;0.0
SLFOBM;20010214;0.0
SLFOBM;20010215;0.0
SLFOBM;20010216;0.0
SLFOBM;20010217;0.0
SLFOBM;20010218;0.0
SLFOBM;20010219;0.0
SLFOBM;20010220;0.0
SLFOBM;20010221;0.0
SLFOBM;20010222;0.0
SLFOBM;20010223;0.0
SLFOBM;20010224;0.0
SLFOBM;20010225;0.0
SLFOBM;20010226;0.0
SLFOBM;20010227;0.0
SLFOBM;20010228;0.0
SLFOBM;20010301;0.0
SLFOBM;20010302;0.0
SLFOBM;20010303;8.4
SLFOBM;20010304;0.2
SLFOBM;20010305;0.2
SLFOBM;20010306;14.4
SLFOBM;20010307;2.8
SLFOBM;20010308;0.4
SLFOBM;20010309;0.2
SLFOBM;20010310;0.2
SLFOBM;20010311;18.0
SLFOBM;20010312;2.2
SLFOBM;20010313;0.0
SLFOBM;20010314;0.0
SLFOBM;20010315;5.6
SLFOBM;20010316;4.0
SLFOBM;20010317;0.8
SLFOBM;20010318;1.8
SLFOBM;20010319;0.0
SLFOBM;20010320;21.6
SLFOBM;20010321;36.8
SLFOBM;20010322;1.0
SLFOBM;20010323;0.2
SLFOBM;20010324;0.0
SLFOBM;20010325;0.6
SLFOBM;20010326;1.8
SLFOBM;20010327;-
SLFOBM;20010328;2.0
SLFOBM;20010329;0.0
SLFOBM;20010330;0.0
SLFOBM;20010331;6.4
SLFOBM;20010401;5.4
SLFOBM;20010402;0.0
SLFOBM;20010403;0.0
SLFOBM;20010404;0.6
SLFOBM;20010405;1.4
SLFOBM;20010406;7.8
SLFOBM;20010407;0.0
SLFOBM;20010408;0.2
SLFOBM;20010409;0.0
SLFOBM;20010410;0.0
SLFOBM;20010411;0.0
SLFOBM;20010412;0.0
SLFOBM;20010413;0.0
SLFOBM;20010414;0.0
SLFOBM;20010415;0.0
SLFOBM;20010416;0.0
SLFOBM;20010417;0.0
SLFOBM;20010418;0.2
SLFOBM;20010419;0.0
SLFOBM;20010420;0.0
SLFOBM;20010421;0.0
SLFOBM;20010422;0.2
SLFOBM;20010423;0.0
SLFOBM;20010424;14.2
SLFOBM;20010425;3.6
SLFOBM;20010426;3.4
SLFOBM;20010427;3.0
SLFOBM;20010428;1.0
SLFOBM;20010429;0.0
SLFOBM;20010430;0.0
SLFOBM;20010501;0.0
SLFOBM;20010502;1.0
SLFOBM;20010503;0.0
SLFOBM;20010504;0.6
SLFOBM;20010505;7.4
SLFOBM;20010506;0.8
SLFOBM;20010507;0.4
SLFOBM;20010508;0.0
SLFOBM;20010509;2.4
SLFOBM;20010510;0.6
SLFOBM;20010511;0.0
SLFOBM;20010512;0.0
SLFOBM;20010513;2.6
SLFOBM;20010514;10.2
SLFOBM;20010515;4.8
SLFOBM;20010516;2.0
SLFOBM;20010517;22.8
SLFOBM;20010518;8.0
SLFOBM;20010519;0.4
SLFOBM;20010520;0.0
SLFOBM;20010521;16.0
SLFOBM;20010522;6.0
SLFOBM;20010523;0.2
SLFOBM;20010524;8.0
SLFOBM;20010525;1.6
SLFOBM;20010526;-
SLFOBM;20010527;-
SLFOBM;20010528;0.0
SLFOBM;20010529;0.0
SLFOBM;20010530;0.0
SLFOBM;20010531;6.0
SLFOBM;20010601;0.0
SLFOBM;20010602;6.6
SLFOBM;20010603;0.4
SLFOBM;20010604;15.0
SLFOBM;20010605;10.0
SLFOBM;20010606;12.6
SLFOBM;20010607;0.0
SLFOBM;20010608;31.0
SLFOBM;20010609;14.4
SLFOBM;20010610;23.6
SLFOBM;20010611;6.8
SLFOBM;20010612;1.0
SLFOBM;20010613;14.4
SLFOBM;20010614;0.0
SLFOBM;20010615;44.8
SLFOBM;20010616;23.0
SLFOBM;20010617;15.4
SLFOBM;20010618;13.6
SLFOBM;20010619;9.2
SLFOBM;20010620;0.0
SLFOBM;20010621;0.0
SLFOBM;20010622;0.0
SLFOBM;20010623;0.0
SLFOBM;20010624;0.0
SLFOBM;20010625;0.0
SLFOBM;20010626;0.0
SLFOBM;20010627;34.6
SLFOBM;20010628;3.0
SLFOBM;20010629;0.0
SLFOBM;20010630;0.8
SLFOBM;20010701;0.0
SLFOBM;20010702;0.0
SLFOBM;20010703;0.0
SLFOBM;20010704;2.6
SLFOBM;20010705;0.0
SLFOBM;20010706;0.0
SLFOBM;20010707;25.8
SLFOBM;20010708;8.2
SLFOBM;20010709;0.0
SLFOBM;20010710;0.0
SLFOBM;20010711;0.0
SLFOBM;20010712;0.8
SLFOBM;20010713;2.8
SLFOBM;20010714;14.4
SLFOBM;20010715;40.0
SLFOBM;20010716;13.6
SLFOBM;20010717;8.2
SLFOBM;20010718;5.2
SLFOBM;20010719;12.8
SLFOBM;20010720;3.6
SLFOBM;20010721;0.0
SLFOBM;20010722;0.0
SLFOBM;20010723;3.8
SLFOBM;20010724;1.2
SLFOBM;20010725;6.8
SLFOBM;20010726;0.0
SLFOBM;20010727;0.0
SLFOBM;20010728;4.4
SLFOBM;20010729;13.4
SLFOBM;20010730;0.0
SLFOBM;20010731;0.0
SLFOBM;20010801;0.0
SLFOBM;20010802;0.2
SLFOBM;20010803;12.8
SLFOBM;20010804;10.6
SLFOBM;20010805;0.0
SLFOBM;20010806;10.4
SLFOBM;20010807;3.2
SLFOBM;20010808;19.6
SLFOBM;20010809;22.6
SLFOBM;20010810;0.0
SLFOBM;20010811;0.0
SLFOBM;20010812;0.0
SLFOBM;20010813;0.0
SLFOBM;20010814;0.0
SLFOBM;20010815;0.2
SLFOBM;20010816;0.2
SLFOBM;20010817;0.0
SLFOBM;20010818;12.6
SLFOBM;20010819;-
SLFOBM;20010820;-
SLFOBM;20010821;-
SLFOBM;20010822;0.0
SLFOBM;20010823;0.0
SLFOBM;20010824;0.0
SLFOBM;20010825;0.0
SLFOBM;20010826;0.0
SLFOBM;20010827;0.0
SLFOBM;20010828;0.0
SLFOBM;20010829;14.6
SLFOBM;20010830;23.6
SLFOBM;20010831;13.2
SLFOBM;20010901;6.0
SLFOBM;20010902;0.2
SLFOBM;20010903;13.2
SLFOBM;20010904;8.4
SLFOBM;20010905;7.6
SLFOBM;20010906;15.0
SLFOBM;20010907;1.0
SLFOBM;20010908;-
SLFOBM;20010909;-
SLFOBM;20010910;-
SLFOBM;20010911;1.0
SLFOBM;20010912;0.4
SLFOBM;20010913;8.4
SLFOBM;20010914;3.6
SLFOBM;20010915;12.4
SLFOBM;20010916;0.0
SLFOBM;20010917;3.0
SLFOBM;20010918;5.0
SLFOBM;20010919;7.4
SLFOBM;20010920;5.8
SLFOBM;20010921;0.2
SLFOBM;20010922;2.8
SLFOBM;20010923;9.0
SLFOBM;20010924;6.0
SLFOBM;20010925;0.4
SLFOBM;20010926;3.8
SLFOBM;20010927;0.0
SLFOBM;20010928;0.0
SLFOBM;20010929;8.4
SLFOBM;20010930;2.8
SLFOBM;20011001;0.0
SLFOBM;20011002;0.0
SLFOBM;20011003;-
SLFOBM;20011004;-
SLFOBM;20011005;3.4
SLFOBM;20011006;1.6
SLFOBM;20011007;-
SLFOBM;20011008;-
SLFOBM;20011009;-
SLFOBM;20011010;-
SLFOBM;20011011;-
SLFOBM;20011012;0.0
SLFOBM;20011013;0.0
SLFOBM;20011014;0.0
SLFOBM;20011015;0.0
SLFOBM;20011016;0.0
SLFOBM;20011017;-
SLFOBM;20011018;-
SLFOBM;20011019;0.0
SLFOBM;20011020;2.2
SLFOBM;20011021;-
SLFOBM;20011022;0.8
SLFOBM;20011023;11.6
SLFOBM;20011024;6.0
SLFOBM;20011025;3.6
SLFOBM;20011026;-
SLFOBM;20011027;-
SLFOBM;20011028;-
SLFOBM;20011029;0.0
SLFOBM;20011030;0.0
SLFOBM;20011031;9.0
SLFOBM;20011101;0.0
SLFOBM;20011102;2.8
SLFOBM;20011103;0.0
SLFOBM;20011104;0.0
SLFOBM;20011105;0.0
SLFOBM;20011106;0.0
SLFOBM;20011107;0.2
SLFOBM;20011108;0.0
SLFOBM;20011109;-
SLFOBM;20011110;0.2
SLFOBM;20011111;-
SLFOBM;20011112;-
SLFOBM;20011113;0.0
SLFOBM;20011114;0.0
SLFOBM;20011115;1.6
SLFOBM;20011116;0.0
SLFOBM;20011117;0.0
SLFOBM;20011118;0.0
SLFOBM;20011119;-
SLFOBM;20011120;0.0
SLFOBM;20011121;-
