 

stn;time;rre150d0
SLFGAD;20000816;0.0
SLFGAD;20000817;4.4
SLFGAD;20000818;0.0
SLFGAD;20000819;0.0
SLFGAD;20000820;1.2
SLFGAD;20000821;26.8
SLFGAD;20000822;0.0
SLFGAD;20000823;0.0
SLFGAD;20000824;0.0
SLFGAD;20000825;0.0
SLFGAD;20000826;0.0
SLFGAD;20000827;13.6
SLFGAD;20000828;0.2
SLFGAD;20000829;0.0
SLFGAD;20000830;5.4
SLFGAD;20000831;27.6
SLFGAD;20000901;1.0
SLFGAD;20000902;9.4
SLFGAD;20000903;9.6
SLFGAD;20000904;6.2
SLFGAD;20000905;0.2
SLFGAD;20000906;13.6
SLFGAD;20000907;10.4
SLFGAD;20000908;0.0
SLFGAD;20000909;0.0
SLFGAD;20000910;0.0
SLFGAD;20000911;0.0
SLFGAD;20000912;2.8
SLFGAD;20000913;0.2
SLFGAD;20000914;0.0
SLFGAD;20000915;0.0
SLFGAD;20000916;3.8
SLFGAD;20000917;0.0
SLFGAD;20000918;0.0
SLFGAD;20000919;19.4
SLFGAD;20000920;38.0
SLFGAD;20000921;4.2
SLFGAD;20000922;10.2
SLFGAD;20000923;0.0
SLFGAD;20000924;0.0
SLFGAD;20000925;0.0
SLFGAD;20000926;0.0
SLFGAD;20000927;0.0
SLFGAD;20000928;0.0
SLFGAD;20000929;4.8
SLFGAD;20000930;28.4
SLFGAD;20001001;6.8
SLFGAD;20001002;4.4
SLFGAD;20001003;13.2
SLFGAD;20001004;2.0
SLFGAD;20001005;7.6
SLFGAD;20001006;0.0
SLFGAD;20001007;0.0
SLFGAD;20001008;5.0
SLFGAD;20001009;7.2
SLFGAD;20001010;3.8
SLFGAD;20001011;3.6
SLFGAD;20001012;11.4
SLFGAD;20001013;50.2
SLFGAD;20001014;20.2
SLFGAD;20001015;10.6
SLFGAD;20001016;1.8
SLFGAD;20001017;5.2
SLFGAD;20001018;0.0
SLFGAD;20001019;0.0
SLFGAD;20001020;0.0
SLFGAD;20001021;0.0
SLFGAD;20001022;0.0
SLFGAD;20001023;0.0
SLFGAD;20001024;0.0
SLFGAD;20001025;0.0
SLFGAD;20001026;6.0
SLFGAD;20001027;0.4
SLFGAD;20001028;0.0
SLFGAD;20001029;-
SLFGAD;20001030;1.0
SLFGAD;20001031;1.6
SLFGAD;20001101;3.2
SLFGAD;20001102;0.4
SLFGAD;20001103;0.4
SLFGAD;20001104;0.0
SLFGAD;20001105;2.0
SLFGAD;20001106;65.8
SLFGAD;20001107;1.2
SLFGAD;20001108;0.2
SLFGAD;20001109;0.0
SLFGAD;20001110;0.0
SLFGAD;20001111;0.2
SLFGAD;20001112;0.0
SLFGAD;20001113;0.2
SLFGAD;20001114;0.0
SLFGAD;20001115;0.0
SLFGAD;20001116;3.0
SLFGAD;20001117;0.0
SLFGAD;20001118;0.8
SLFGAD;20001119;2.2
SLFGAD;20001120;0.0
SLFGAD;20001121;0.2
SLFGAD;20001122;5.0
SLFGAD;20001123;37.0
