 

stn;time;rre150d0
SLFES2;20170209;1.2
SLFES2;20170210;-
SLFES2;20170211;0.2
SLFES2;20170212;1.0
SLFES2;20170213;-
SLFES2;20170214;-
SLFES2;20170215;-
SLFES2;20170216;-
SLFES2;20170217;-
SLFES2;20170218;3.8
SLFES2;20170219;-
SLFES2;20170220;0.2
SLFES2;20170221;1.8
SLFES2;20170222;-
SLFES2;20170223;-
SLFES2;20170224;-
SLFES2;20170225;3.2
SLFES2;20170226;0.2
SLFES2;20170227;-
SLFES2;20170228;-
SLFES2;20170301;-
SLFES2;20170302;-
SLFES2;20170303;-
SLFES2;20170304;-
SLFES2;20170305;-
SLFES2;20170306;-
SLFES2;20170307;-
SLFES2;20170308;-
SLFES2;20170309;12.8
SLFES2;20170310;5.4
SLFES2;20170311;0.4
SLFES2;20170312;-
SLFES2;20170313;-
SLFES2;20170314;-
SLFES2;20170315;-
SLFES2;20170316;-
SLFES2;20170317;-
SLFES2;20170318;5.6
SLFES2;20170319;1.2
SLFES2;20170320;-
SLFES2;20170321;0.0
SLFES2;20170322;0.4
SLFES2;20170323;5.4
SLFES2;20170324;0.0
SLFES2;20170325;0.0
SLFES2;20170326;1.0
SLFES2;20170327;0.0
SLFES2;20170328;0.2
SLFES2;20170329;0.0
SLFES2;20170330;0.0
SLFES2;20170331;0.0
SLFES2;20170401;0.0
SLFES2;20170402;2.2
SLFES2;20170403;0.0
SLFES2;20170404;2.0
SLFES2;20170405;2.0
SLFES2;20170406;4.8
SLFES2;20170407;7.2
SLFES2;20170408;0.0
SLFES2;20170409;0.0
SLFES2;20170410;0.0
SLFES2;20170411;0.0
SLFES2;20170412;0.0
SLFES2;20170413;0.0
SLFES2;20170414;0.0
SLFES2;20170415;0.4
SLFES2;20170416;0.2
SLFES2;20170417;2.0
SLFES2;20170418;0.0
SLFES2;20170419;0.0
SLFES2;20170420;4.8
SLFES2;20170421;6.0
SLFES2;20170422;0.2
SLFES2;20170423;0.0
SLFES2;20170424;0.0
SLFES2;20170425;2.2
SLFES2;20170426;4.0
SLFES2;20170427;0.0
SLFES2;20170428;0.2
SLFES2;20170429;8.2
SLFES2;20170430;0.4
SLFES2;20170501;0.0
SLFES2;20170502;4.0
SLFES2;20170503;2.4
SLFES2;20170504;3.8
SLFES2;20170505;6.4
SLFES2;20170506;7.2
SLFES2;20170507;3.8
SLFES2;20170508;8.0
SLFES2;20170509;4.8
SLFES2;20170510;0.0
SLFES2;20170511;0.0
SLFES2;20170512;17.2
SLFES2;20170513;10.6
SLFES2;20170514;6.2
SLFES2;20170515;0.0
SLFES2;20170516;0.0
SLFES2;20170517;0.0
SLFES2;20170518;2.2
SLFES2;20170519;0.4
SLFES2;20170520;5.0
SLFES2;20170521;1.6
SLFES2;20170522;0.0
SLFES2;20170523;0.0
SLFES2;20170524;0.0
SLFES2;20170525;0.0
SLFES2;20170526;0.0
SLFES2;20170527;0.0
SLFES2;20170528;6.0
SLFES2;20170529;14.0
SLFES2;20170530;5.8
SLFES2;20170531;4.0
SLFES2;20170601;10.0
SLFES2;20170602;0.0
SLFES2;20170603;24.2
SLFES2;20170604;9.0
SLFES2;20170605;4.4
SLFES2;20170606;3.0
SLFES2;20170607;0.0
SLFES2;20170608;0.0
SLFES2;20170609;0.0
SLFES2;20170610;0.0
SLFES2;20170611;0.0
SLFES2;20170612;0.0
SLFES2;20170613;2.4
SLFES2;20170614;19.0
SLFES2;20170615;0.6
SLFES2;20170616;0.0
SLFES2;20170617;0.0
SLFES2;20170618;0.0
SLFES2;20170619;0.0
SLFES2;20170620;0.0
SLFES2;20170621;0.0
SLFES2;20170622;0.2
SLFES2;20170623;0.0
SLFES2;20170624;9.0
SLFES2;20170625;4.0
SLFES2;20170626;24.8
SLFES2;20170627;3.6
SLFES2;20170628;18.2
SLFES2;20170629;4.8
SLFES2;20170630;6.2
SLFES2;20170701;5.4
SLFES2;20170702;3.8
SLFES2;20170703;0.0
SLFES2;20170704;0.0
SLFES2;20170705;0.0
SLFES2;20170706;0.0
SLFES2;20170707;0.0
