,correlation,rmsd,amp_diff
0.1,-0.5427061757531639,308.92906055104714,73.0
0.2,-0.5659419968347457,411.6581247682856,385.0
0.30000000000000004,-0.5048288107203309,433.7643523245104,489.0
0.4,-0.45109211714001096,474.3885699588263,593.0
0.5,-0.39257394315771255,492.4649410902541,697.0
0.6,-0.35350574846274696,505.3881356782568,697.0
0.7000000000000001,-0.3065102190186449,508.0262908231196,801.0
0.8,-0.2640871389777231,495.71324338083184,801.0
0.9,-0.22278290262510309,513.2369609335491,801.0
1.0,-0.20212483196662095,525.9650361177742,905.0
2.0,0.04705468995121795,525.4255912676614,1113.0
3.0,0.17077649008807255,544.2153212393623,1321.0
4.0,0.24507083491176293,530.544012860518,1425.0
5.0,0.3177440492840407,529.6793527378632,1529.0
6.0,0.36361293086628194,547.494625631523,1945.0
7.0,0.3908710535478432,557.65577159535,2049.0
8.0,0.41901372237365203,553.5945730653451,2153.0
9.0,0.43044136679083506,554.1288636534019,2257.0
10.0,0.47216196988679077,558.7958527811423,2153.0
11.0,0.4760046414207671,550.7110495635184,2257.0
12.0,0.5052718632773682,553.3272781094972,2361.0
13.0,0.5347678637005789,553.6817753203414,2569.0
14.0,0.5349559385090843,556.9788593048388,2673.0
15.0,0.5505950774019684,562.0271124135278,2569.0
16.0,0.566672232404679,556.8421955611851,2673.0
17.0,0.5703147092516918,562.7005059334708,2673.0
18.0,0.5951424313736945,555.3950943256323,2673.0
19.0,0.6076193443582627,556.862455878113,2673.0
20.0,0.6093888050807621,556.6183828097396,2673.0
