,correlation,rmsd,amp_diff
0.1,-0.5698202772336659,314.88696714942205,177.0
0.2,-0.49239273370353787,354.34648600248664,281.0
0.30000000000000004,-0.4721501005579879,374.03411186488336,385.0
0.4,-0.42995375030158056,403.84308287589107,385.0
0.5,-0.3882769530702557,402.879966638293,489.0
0.6,-0.33804367282684394,430.25339828039677,593.0
0.7000000000000001,-0.3114853544142893,437.4447626002895,697.0
0.8,-0.26860564296330625,452.068971391788,593.0
0.9,-0.25939349648812976,465.4159389098317,593.0
1.0,-0.21792839020484042,456.79583717938135,697.0
2.0,0.003930431878577126,479.8812180624776,801.0
3.0,0.14485948411302887,496.18079614771176,1113.0
4.0,0.24197332945134076,507.20009075608294,1113.0
5.0,0.3351646728518007,506.01238147662133,1113.0
6.0,0.3662514219479183,510.15335266861445,1113.0
7.0,0.4172538887062617,504.0545806338358,1217.0
8.0,0.4599880669684037,506.9026564658328,1321.0
9.0,0.4731932293624576,522.6530526075278,1529.0
10.0,0.49124878389013515,524.1431636086502,1529.0
11.0,0.5206986631371399,529.677475296727,1737.0
12.0,0.5550633442856333,532.0630408189235,1633.0
13.0,0.53835601882706,538.1214427340999,1633.0
14.0,0.5684771094610483,530.7802140636899,1841.0
15.0,0.5834221824106491,533.9791971662236,1945.0
16.0,0.5805200718452628,531.3823255875915,2153.0
17.0,0.5844181026767833,541.4022264033802,2361.0
18.0,0.6042566795400103,539.6761929797884,2361.0
19.0,0.6228591746487238,536.6607357902604,2361.0
20.0,0.6238171036508755,551.6653950753148,2361.0
