,correlation,rmsd,amp_diff
0.1,-0.5732751180134866,366.4157689381636,281.0
0.2,-0.46185099332596996,415.4395325168389,489.0
0.30000000000000004,-0.35971401844570655,419.3791559337934,593.0
0.4,-0.27759337693151337,452.3283736661468,801.0
0.5,-0.22064780752753857,459.75612237770235,801.0
0.6,-0.17371572374401228,466.6565088495969,801.0
0.7000000000000001,-0.11765738418889793,470.69460484379795,801.0
0.8,-0.08487331253698739,481.73943319335734,801.0
0.9,-0.03467090635426793,483.7960996324286,905.0
1.0,-0.01641820613288666,494.0193774150958,905.0
2.0,0.26284653844107736,499.769315984308,1113.0
3.0,0.36415608106425895,504.11718916407705,1217.0
4.0,0.42974572595399263,516.0064232277615,1425.0
5.0,0.5059974760294695,519.081138606944,1529.0
6.0,0.5343972316087954,528.3341662361387,1841.0
7.0,0.5592706126391582,523.2544655039995,2153.0
8.0,0.593714549080836,529.8818515239907,2257.0
9.0,0.6038962787136057,526.9721906680884,2465.0
10.0,0.6213102338695019,548.2187564068399,2465.0
11.0,0.6410992100049436,537.8762413619629,2465.0
12.0,0.6656474526254036,547.8028550778912,2465.0
13.0,0.6779776740329584,539.6344934081229,2569.0
14.0,0.6778914889633902,541.8078975622839,2777.0
15.0,0.6952286244619368,538.4213287016322,2777.0
16.0,0.7155212788024926,538.4177225321646,2777.0
17.0,0.7235256145568737,532.863053655076,2881.0
18.0,0.7156388879547441,552.647116316721,2881.0
19.0,0.7302105783617644,555.1611546234553,2881.0
20.0,0.7441732917334951,559.6279903614229,2881.0
