,correlation,rmsd,amp_diff
0.1,-0.2365611807953933,381.6688643669849,697.0
0.2,-0.05883605078818014,425.8081313941611,905.0
0.30000000000000004,0.03521776130388477,456.6164526799564,1217.0
0.4,0.13335024845799062,494.0593178883192,1529.0
0.5,0.18779731549257353,498.4612884443099,1737.0
0.6,0.24798053744472223,500.36873039017814,1841.0
0.7000000000000001,0.2737624887506074,517.8845399081731,1945.0
0.8,0.3052988637635934,506.11684692545805,1945.0
0.9,0.3296195111069146,519.6814935734869,2049.0
1.0,0.3613413688989144,521.3830790733407,2049.0
2.0,0.5371688923987354,520.8331848552241,2257.0
3.0,0.6398629709162933,525.9290664545264,2673.0
4.0,0.7128878650717339,528.2535758396353,2777.0
5.0,0.7590687311256845,528.6281252931307,2673.0
6.0,0.7910007239743871,528.8193181024538,2777.0
7.0,0.810926498448842,547.1786183452629,2881.0
8.0,0.82461940572586,558.1688351014562,2881.0
9.0,0.8433007667377991,549.1581035348349,2777.0
10.0,0.8545252417610572,566.6235269031184,2881.0
11.0,0.8700942736977648,558.2430935179789,2985.0
12.0,0.8747272584540124,568.6677044480008,2985.0
13.0,0.8824917171099346,580.2378156049931,2985.0
14.0,0.8952539396359761,582.1906546911761,2985.0
15.0,0.9006952255188085,580.7204385118624,3089.0
16.0,0.9025489531171073,580.2652686754518,3089.0
17.0,0.9111486733476042,582.2790016236052,3089.0
18.0,0.904576580121206,582.5133494238971,3089.0
19.0,0.9158276624262682,595.0833718845676,3193.0
20.0,0.9222135764383974,597.2615389024255,3193.0
