,correlation,rmsd,amp_diff
0.1,-0.4825595734153196,356.2008614155291,385.0
0.2,-0.38303596342389484,428.67358802481795,593.0
0.30000000000000004,-0.2613381888319444,450.25066297483505,593.0
0.4,-0.1690758489383093,486.7144494042011,801.0
0.5,-0.09004857556509269,498.9051333572584,905.0
0.6,-0.03487748732376477,517.3359072232261,1009.0
0.7000000000000001,0.007477216195351829,522.3199665536438,1009.0
0.8,0.06528183180074548,516.6086158085616,1217.0
0.9,0.10186397596442905,514.4745443782891,1113.0
1.0,0.15930992810817932,506.9704573290354,1113.0
2.0,0.3171207727738546,534.707057362763,1841.0
3.0,0.42087728091302146,536.1945972527227,2153.0
4.0,0.4845473583756723,536.6512061082336,2257.0
5.0,0.5376330170805349,534.6008282259354,2257.0
6.0,0.5754187464281426,543.6721740233834,2673.0
7.0,0.6196164427976879,547.0505199840227,2673.0
8.0,0.6500947575596245,540.9906940518654,2673.0
9.0,0.6761376487925519,546.8624713135547,2673.0
10.0,0.7028706104039668,543.1094669699355,2673.0
11.0,0.7283621997107066,536.595718417363,2673.0
12.0,0.7320309443469482,549.7929875226548,2777.0
13.0,0.7437355510512786,547.7172868056532,2777.0
14.0,0.7601373687041918,555.8380774318725,2777.0
15.0,0.7700270332774951,556.3101272859747,2881.0
16.0,0.7766583174169499,562.2703821050006,2881.0
17.0,0.7930835152216169,555.6722352036247,2881.0
18.0,0.8064568173174695,565.4963858782264,2881.0
19.0,0.8217268430525082,554.2927961873157,2881.0
20.0,0.8121216782983919,566.562795330401,2881.0
