,correlation,rmsd,amp_diff
0.1,-0.593972464336798,331.05897062220134,177.0
0.2,-0.4983872432191199,386.49445034405267,385.0
0.30000000000000004,-0.4780910386165811,391.3353032618502,385.0
0.4,-0.395916762339898,403.86954914694223,489.0
0.5,-0.3440999525451787,427.797747887266,593.0
0.6,-0.33280167611447037,431.00614302952886,593.0
0.7000000000000001,-0.2843369915157656,459.05226400942854,593.0
0.8,-0.2328016827087922,454.0829619071499,697.0
0.9,-0.21053366803536505,466.6189812571013,697.0
1.0,-0.17988069897100573,479.4437135707223,801.0
2.0,0.06258512471804822,497.15120035417846,1009.0
3.0,0.20516408533487784,500.4768292444107,1113.0
4.0,0.3107547006801894,503.1626351404448,1113.0
5.0,0.37128139503104646,515.716896461579,1113.0
6.0,0.42600161960269156,511.700136080867,1217.0
7.0,0.4604867164168666,520.5717538745724,1425.0
8.0,0.487057313468014,530.2244513140284,1529.0
9.0,0.5208658494586098,533.4623098360923,1737.0
10.0,0.5301495440546717,542.1114464930715,1737.0
11.0,0.5453945669699716,530.4115049871929,1841.0
12.0,0.5731476529410151,533.2997083407244,1945.0
13.0,0.5744629805030311,536.5416775159466,2257.0
14.0,0.5981336419575557,533.019259210995,2361.0
15.0,0.6064593757624389,536.5620165343352,2257.0
16.0,0.6097017139687168,540.5343148065435,2361.0
17.0,0.6360293747254067,538.4537760140931,2465.0
18.0,0.6449354071997636,541.6442524440563,2361.0
19.0,0.6531477867892158,543.3663076016257,2361.0
20.0,0.6530512546734167,541.6894706097212,2465.0
