,correlation,rmsd,amp_diff
0.1,-0.5432938743027325,353.43479083157746,281.0
0.2,-0.4379124989015824,421.9433703404788,593.0
0.30000000000000004,-0.3560102653400469,453.9469305994845,593.0
0.4,-0.27576178913325494,494.56568580978336,801.0
0.5,-0.21725435592313744,501.9756562950581,801.0
0.6,-0.12411512617117337,513.1566487590668,801.0
0.7000000000000001,-0.09672519674470678,525.5672971585566,905.0
0.8,-0.04166892301877567,518.2627342372995,905.0
0.9,-0.0010017252191710509,521.0594680103289,1009.0
1.0,0.030719115108076338,520.7967396833908,1009.0
2.0,0.2472617899900357,527.5310540276466,1425.0
3.0,0.3413797680167181,541.7010107775191,2049.0
4.0,0.4060243855461585,540.2321838460613,2153.0
5.0,0.4490153458371156,551.278458115288,2257.0
6.0,0.5110849261426667,541.9956868745218,2257.0
7.0,0.5492871829597451,541.5637310406404,2569.0
8.0,0.5756486333316416,546.2416952851486,2673.0
9.0,0.6098864921569405,546.1093136787401,2673.0
10.0,0.624510462892205,539.9980341484542,2673.0
11.0,0.658611120203806,539.0441716663051,2673.0
12.0,0.66255174537132,550.0185220477648,2673.0
13.0,0.6926373999551154,545.9868352929034,2673.0
14.0,0.7059858588722512,548.593397825731,2673.0
15.0,0.7033564894276316,552.8095090309758,2673.0
16.0,0.7313740273278423,542.2826689788199,2777.0
17.0,0.7453321034442684,550.4609042522013,2777.0
18.0,0.7441392500878493,552.4608253214515,2777.0
19.0,0.7636767611942258,559.6551342788297,2881.0
20.0,0.7729940403985808,555.4684587229866,2881.0
