,correlation,rmsd,amp_diff
0.1,-0.5621476785278671,313.38936284423977,73.0
0.2,-0.5180858163688816,344.05121632203753,281.0
0.30000000000000004,-0.43266476552958516,352.2923942628464,281.0
0.4,-0.3152024186016792,369.70330426477653,385.0
0.5,-0.3246304659137655,394.9149153122222,385.0
0.6,-0.2585833748163166,401.79536085089774,489.0
0.7000000000000001,-0.245186249779399,416.20886945527684,593.0
0.8,-0.19826996598772742,413.5476243775649,593.0
0.9,-0.1667208327773261,421.8520683489582,593.0
1.0,-0.13648215557099028,425.43159981980887,697.0
2.0,0.0907671716178484,470.5282733921965,905.0
3.0,0.21866007369333892,481.12703587570525,1009.0
4.0,0.31208831599356346,478.746225169831,1113.0
5.0,0.3904090022924436,480.9670614699065,1113.0
6.0,0.45122281976036377,484.1576465581589,1321.0
7.0,0.4777456509957802,499.3162221564372,1321.0
8.0,0.5127032770278388,504.37724469028575,1425.0
9.0,0.5409721525599918,507.4369380881266,1633.0
10.0,0.5633555606763854,506.63073433476643,1633.0
11.0,0.5837947224677368,506.53393828270634,1737.0
12.0,0.5968778242175596,514.1076120083919,1841.0
13.0,0.6081492652145154,522.046285530664,1841.0
14.0,0.624231433062759,523.7167650367331,2153.0
15.0,0.6325860440787738,515.4178506018634,2257.0
16.0,0.6470253886263084,520.6714332335586,2361.0
17.0,0.6612047188935113,527.7115782306731,2465.0
18.0,0.6644566121283914,521.2893092655601,2465.0
19.0,0.6636418105564558,528.1486673740786,2569.0
20.0,0.6796024958570668,522.2244690480352,2569.0
