,correlation,rmsd,amp_diff
0.1,-0.5358236546388233,346.78434274629126,281.0
0.2,-0.4558291899884551,402.2169489330254,385.0
0.30000000000000004,-0.3942419433796789,454.8095175094138,593.0
0.4,-0.33645443387081264,485.5407730117919,697.0
0.5,-0.25185870928941767,498.91808825062355,801.0
0.6,-0.1833695371875193,502.0725454851622,801.0
0.7000000000000001,-0.13409164229549117,514.1113953576794,905.0
0.8,-0.10568077604145897,514.7584996212503,905.0
0.9,-0.06456950286556624,528.3970858694634,905.0
1.0,-0.002830031092257356,517.8567201240072,1009.0
2.0,0.22595248391526812,528.8150198567271,1321.0
3.0,0.31379337792051815,528.1365585720752,1945.0
4.0,0.3780159561854193,550.3372492860511,2153.0
5.0,0.4342145612398065,538.8789608822445,2153.0
6.0,0.4608525596000288,541.6113599681194,2153.0
7.0,0.5055115286552527,545.7109813650563,2257.0
8.0,0.5392849806740194,538.5763740913488,2569.0
9.0,0.5608982040402188,551.6687382693933,2569.0
10.0,0.5873379918473148,541.3352242090812,2673.0
11.0,0.6072825801613169,540.5597913940982,2673.0
12.0,0.6349210866774591,549.0406354487524,2673.0
13.0,0.6476826361976471,549.7868080504389,2673.0
14.0,0.6719751194356978,551.4588685526431,2673.0
15.0,0.6823485167612172,542.7655743486879,2673.0
16.0,0.7031195423193338,552.187112342097,2673.0
17.0,0.7017591196998845,559.5285471739111,2673.0
18.0,0.7173070702615089,557.05421217994,2673.0
19.0,0.7163170803494887,559.8753928765833,2777.0
20.0,0.731218097754627,548.6193079093609,2777.0
