,correlation,rmsd,amp_diff
0.1,-0.3095047513476377,405.47417043018174,697.0
0.2,-0.11884065902251649,446.11940744253354,801.0
0.30000000000000004,-0.006570174660155691,448.235532971474,905.0
0.4,0.1276170819661311,459.03355687123985,1009.0
0.5,0.18062953312024685,476.87731257965453,1009.0
0.6,0.2668398058503873,476.0670743250296,1113.0
0.7000000000000001,0.2782220834490387,481.15567212308144,1113.0
0.8,0.36223579347452056,477.5525509380072,1113.0
0.9,0.38403965629011005,490.6059693808757,1321.0
1.0,0.39938522840321666,492.8380580185925,1321.0
2.0,0.5857155129263755,502.75362367682544,1945.0
3.0,0.6564343490585713,510.34876177967146,2361.0
4.0,0.6861401191870063,516.6794908608377,2465.0
5.0,0.7314939447613963,532.2919367097296,2673.0
6.0,0.7658815312829581,534.0925706356151,2673.0
7.0,0.7890101680984849,519.8328416505894,2673.0
8.0,0.8083709676951747,536.6437581402071,2881.0
9.0,0.8287365059561508,537.4712528672158,2881.0
10.0,0.8408635554130733,551.9105185322746,2881.0
11.0,0.8505288485648506,552.2916856494558,2985.0
12.0,0.8581496391593589,556.9001710105688,2985.0
13.0,0.8812208091404583,562.7081905917929,2985.0
14.0,0.879460160868338,571.4855928509758,2985.0
15.0,0.8925513046305124,561.7798207546443,3089.0
16.0,0.9063245360399185,574.7867575904015,3089.0
17.0,0.9026147227137908,566.7203697240623,2985.0
18.0,0.9079030952389364,576.0400451413404,2985.0
19.0,0.9157737411500961,581.2588808419473,3089.0
20.0,0.9238997079919989,582.5293617055629,3089.0
