,correlation,rmsd,amp_diff
0.1,-0.2948734812978546,424.36702010143244,697.0
0.2,-0.0750448713919571,443.70756838539296,905.0
0.30000000000000004,0.04526262645669973,467.074455481787,1009.0
0.4,0.15186071046901317,470.2553933732251,1113.0
0.5,0.2392319905386509,464.7681532326751,1113.0
0.6,0.27944276463958645,480.8898235619593,1113.0
0.7000000000000001,0.3542510983724426,482.46247871548456,1113.0
0.8,0.3766478149638915,497.4960027643568,1217.0
0.9,0.41553129779339953,493.67681682415827,1321.0
1.0,0.4444688006314678,493.9905377874886,1425.0
2.0,0.5966385466054086,515.1551849860313,2361.0
3.0,0.661531181910232,512.8130942925424,2465.0
4.0,0.7136120377099728,514.9901103602574,2465.0
5.0,0.7522984131019606,532.1369895394387,2569.0
6.0,0.7769456544784804,528.9537440369171,2673.0
7.0,0.797924819316842,536.8600435930418,2985.0
8.0,0.8203847816300777,546.2196938423268,2881.0
9.0,0.8466533149817392,544.8000943497597,2881.0
10.0,0.8527799998536396,550.4270929457034,2985.0
11.0,0.8563033831576585,553.4699459821658,2985.0
12.0,0.8880556500121125,555.5392692655411,2985.0
13.0,0.8975050462947186,561.2344056576612,3089.0
14.0,0.8941110958875756,574.2668088256353,2985.0
15.0,0.9054676468650072,571.4088328700375,2985.0
16.0,0.9102593711430614,578.9533536227758,3089.0
17.0,0.9204752754842792,584.5982768981311,3089.0
18.0,0.9225915932196485,577.4123878949778,3089.0
19.0,0.9271354261909861,588.7134818981579,3089.0
20.0,0.9221213276120951,593.9783220492737,3089.0
