,correlation,rmsd,amp_diff
0.1,-0.46975677712451713,376.7626342774938,385.0
0.2,-0.32839874471533764,412.8238322541806,593.0
0.30000000000000004,-0.22729854945125247,427.73146291586426,593.0
0.4,-0.12254021370709543,432.1352376055638,697.0
0.5,-0.06294536974127862,429.5739431543706,801.0
0.6,-0.0037296119837877876,452.1448322630257,801.0
0.7000000000000001,0.03324120756410464,459.48091631316925,1009.0
0.8,0.07724911029554418,482.58585067472234,1009.0
0.9,0.13838207057051133,462.07324776847855,1009.0
1.0,0.16951615834933595,479.0354079774174,1009.0
2.0,0.4033220005550387,486.4736708413652,1113.0
3.0,0.4975607929291144,500.8155094896663,1529.0
4.0,0.5595150951114648,508.88558787253794,1633.0
5.0,0.612696841815656,508.95127666680804,1945.0
6.0,0.6433821055455046,513.851318620784,2361.0
7.0,0.6625870679839341,512.1562674425548,2465.0
8.0,0.6871457737029812,518.9198601622215,2361.0
9.0,0.7198260573112139,522.5976089439228,2569.0
10.0,0.7379328830904321,526.3548589800497,2881.0
11.0,0.7384406930575947,536.1040007481874,2881.0
12.0,0.7542730558463754,543.5792111016577,2881.0
13.0,0.7671719573779119,543.3581146290701,2881.0
14.0,0.77526771788244,539.1686433558606,2881.0
15.0,0.7852879872720725,534.6801496900135,2881.0
16.0,0.7906858729182118,538.0420233678997,2881.0
17.0,0.7972733108774334,537.0394382481583,2881.0
18.0,0.8089659021690557,542.060238303436,2881.0
19.0,0.8272953560535884,542.6468019052317,2881.0
20.0,0.8375307501349297,547.6822698304148,2881.0
