,correlation,rmsd,amp_diff
0.1,-0.5013361935892363,406.95396186119257,593.0
0.2,-0.3049256345171815,446.1197811846642,593.0
0.30000000000000004,-0.1766795990078508,464.61119393242006,905.0
0.4,-0.11872254460737293,468.82854870527,905.0
0.5,-0.04538101962052439,489.29893724063675,905.0
0.6,0.01483268420365193,490.90193211333354,905.0
0.7000000000000001,0.07392389340668691,493.9798085598572,905.0
0.8,0.130854273045411,493.1150328915866,1009.0
0.9,0.1656727506618545,492.06002485634684,1009.0
1.0,0.20150617442276658,495.38490393217876,1113.0
2.0,0.4292529151345236,500.97091436713214,1425.0
3.0,0.50530536257053,518.6938121900432,1633.0
4.0,0.5769077735972774,526.6950172475462,2257.0
5.0,0.6125167983323269,528.0073470377055,2465.0
6.0,0.6471708067494426,534.4920194762933,2361.0
7.0,0.6595785560779862,544.1991719159946,2569.0
8.0,0.6853040899929986,533.3821981234018,2777.0
9.0,0.7164424428544683,537.1268501832601,2777.0
10.0,0.7231658522172122,541.4946589912365,2881.0
11.0,0.7407264749721187,542.6075288296829,2881.0
12.0,0.7584815871620351,561.5164057609065,2881.0
13.0,0.7824800125665003,554.7534305216049,2881.0
14.0,0.7842912074825814,556.4524186221757,2881.0
15.0,0.7921988630398089,554.9097586466296,2881.0
16.0,0.8165695425691342,560.4584075493898,2881.0
17.0,0.8208904094669217,555.6511887248531,2881.0
18.0,0.836416545614165,563.194212115088,2881.0
19.0,0.8329983901661603,565.3840795835686,2985.0
20.0,0.8412558875217128,560.7254465608055,2985.0
