,correlation,rmsd,amp_diff
0.1,-0.564070202955581,334.066080418262,177.0
0.2,-0.49778814219917034,397.70946327423866,385.0
0.30000000000000004,-0.42578427482492515,451.70919105974684,489.0
0.4,-0.36749015866018786,482.0826496061208,697.0
0.5,-0.28088802085087006,495.6275061572796,697.0
0.6,-0.23986432226214205,493.6161886904514,801.0
0.7000000000000001,-0.1906065989310142,509.40389046535086,905.0
0.8,-0.16173116588880054,526.5552558505844,905.0
0.9,-0.11587225952726386,522.6587193386518,905.0
1.0,-0.08346223273949722,528.8934324255987,905.0
2.0,0.17389095856262482,532.4296284797989,1217.0
3.0,0.2735791910833088,532.8492419749389,1425.0
4.0,0.34786475915453563,543.626367352506,2049.0
5.0,0.3981331490980431,552.722766966755,2049.0
6.0,0.41513393608255633,546.5396411073752,2257.0
7.0,0.4489531250551949,553.0088409934363,2257.0
8.0,0.49297132941428484,548.6931091646572,2257.0
9.0,0.53200206328454,540.093527182256,2569.0
10.0,0.5434294078532189,547.9701375538618,2569.0
11.0,0.5757040622731731,543.8565890775164,2673.0
12.0,0.5908502260916696,549.0300891400794,2673.0
13.0,0.6161188381334589,546.3334871543516,2673.0
14.0,0.6221886108129845,536.7005220041713,2673.0
15.0,0.6361761724300546,555.3844093978257,2673.0
16.0,0.6655742414709109,561.4295470822143,2673.0
17.0,0.6707275613877469,564.0456898016671,2673.0
18.0,0.675472594181423,560.7530585469605,2673.0
19.0,0.6976365935393374,552.5823364528109,2673.0
20.0,0.698302705276608,554.9256309584579,2673.0
