,correlation,rmsd,amp_diff
0.1,-0.3842264363856483,382.7797162921435,489.0
0.2,-0.18689785523597977,430.6164598107238,801.0
0.30000000000000004,-0.10232327019148266,470.6076985433346,1009.0
0.4,-0.018573561160472703,491.8695172290188,1113.0
0.5,0.0848703895808721,512.4000243880644,1321.0
0.6,0.14927966646402538,512.3408538474586,1425.0
0.7000000000000001,0.1979105298689707,504.9053156673253,1529.0
0.8,0.2253966569156509,513.5464393742435,1841.0
0.9,0.254249218706255,518.4770463581278,1841.0
1.0,0.2849855249559107,518.8270902627426,1841.0
2.0,0.4378886582220171,532.5732008313983,2257.0
3.0,0.5493504599949087,537.4613978310987,2361.0
4.0,0.6331160817591482,524.4310377245124,2465.0
5.0,0.671692510039852,540.8233035082176,2777.0
6.0,0.7227254193488801,539.770132258256,2777.0
7.0,0.7432085195244754,537.985164129733,2777.0
8.0,0.7686021314264995,546.9149099116191,2777.0
9.0,0.7994941093111051,541.9052338941513,2881.0
10.0,0.8020170506333315,542.52997927893,2777.0
11.0,0.8112573913634749,563.8325442176588,2881.0
12.0,0.8231311949764434,564.0158531873317,2881.0
13.0,0.852607123242395,543.6579042576882,2777.0
14.0,0.8558385859943911,558.1285210964676,2881.0
15.0,0.8677787848917317,569.207484926178,2985.0
16.0,0.8576610823984008,580.0637060665972,2985.0
17.0,0.8724931183151698,559.782313951534,2985.0
18.0,0.8670074915150531,575.0568468833906,2985.0
19.0,0.8793555666036033,569.5666214787965,2985.0
20.0,0.8825034178168052,588.1656023529453,2985.0
