,correlation,rmsd,amp_diff
0.1,-0.3847604326434701,412.49623250716655,593.0
0.2,-0.1710045956520949,431.45839706583206,697.0
0.30000000000000004,-0.06409960645605259,455.80827442976283,801.0
0.4,0.03820339795516229,455.0698746195806,905.0
0.5,0.09982089760268155,461.5194032289288,1113.0
0.6,0.1498467563204573,482.9585739367978,1009.0
0.7000000000000001,0.21924736201531322,473.8025460973979,1113.0
0.8,0.2852491170403763,473.6435368938958,1113.0
0.9,0.3135208359132348,471.4321087851182,1113.0
1.0,0.319353520212497,480.81356565590073,1113.0
2.0,0.5247805597986493,501.11118657343485,1633.0
3.0,0.6069484166722213,509.92896062330647,2361.0
4.0,0.6545828935662343,505.753005394047,2361.0
5.0,0.6903857264335527,521.0038118965291,2465.0
6.0,0.7193535433948632,534.7460453300735,2465.0
7.0,0.743126775908033,531.9925247342958,2777.0
8.0,0.7743253196112745,536.3632848459758,2881.0
9.0,0.7922287779560943,534.4235054316856,2777.0
10.0,0.8015581156575653,530.9157806730872,2881.0
11.0,0.8234985675375076,539.1070795820863,2881.0
12.0,0.8343300311045326,538.5754415514557,2881.0
13.0,0.8490564127586343,553.4728078504199,2881.0
14.0,0.8481359163738749,549.8058475442554,2881.0
15.0,0.8634533864423106,561.0626593853773,3089.0
16.0,0.8649327996134042,564.2626060749272,2985.0
17.0,0.8776546569165863,572.7003720715255,3089.0
18.0,0.8888027243778095,571.3364709094178,3089.0
19.0,0.897879983988888,566.6781527703004,3089.0
20.0,0.9011542375346171,574.931218457242,3089.0
