,correlation,rmsd,amp_diff
0.1,-0.47939619715099036,381.7580123441478,385.0
0.2,-0.34663774278930576,406.68717659641715,593.0
0.30000000000000004,-0.26166926144223823,414.4913496887928,593.0
0.4,-0.19894961938633257,435.4826417418069,801.0
0.5,-0.10756666794636674,450.323352042844,697.0
0.6,-0.055653684815765575,447.93905781713954,801.0
0.7000000000000001,0.0012669645669983072,452.75088487229505,801.0
0.8,0.02693075713858225,466.9605506225469,1009.0
0.9,0.0866733057341312,456.2018726252621,1009.0
1.0,0.10985189777254618,461.25444936488634,1009.0
2.0,0.36004532751474205,478.1231620736394,1217.0
3.0,0.46403889500016043,500.3339695602421,1217.0
4.0,0.5323383194297154,501.369752274331,1633.0
5.0,0.5787998947809438,511.847277529345,1737.0
6.0,0.6229193743595692,506.97548946641723,2153.0
7.0,0.6344439700034782,513.1716294497612,2361.0
8.0,0.6495698296827092,518.2240135748569,2465.0
9.0,0.6752484953865777,522.1479326338252,2361.0
10.0,0.6970005194834503,521.261356673756,2569.0
11.0,0.7207230848800905,529.0372856454674,2569.0
12.0,0.721517378587728,532.518907582905,2777.0
13.0,0.7386169632904155,548.5757009957621,2881.0
14.0,0.747412038174434,535.5225347358426,2881.0
15.0,0.7605224805825989,536.0991873540407,2881.0
16.0,0.7765297728474225,543.8509773109043,2881.0
17.0,0.7814018482064642,541.5004497139291,2881.0
18.0,0.7780449751607876,542.3777868427935,2881.0
19.0,0.796284355135433,532.7588830530171,2881.0
20.0,0.8033596121277239,537.794359023362,2881.0
