,correlation,rmsd,amp_diff
0.1,-0.5643399210260912,346.8221976260735,281.0
0.2,-0.43212655683184775,378.7584359213112,281.0
0.30000000000000004,-0.3880084182828067,381.0293309721486,489.0
0.4,-0.2845153915575042,396.31907792573514,489.0
0.5,-0.24995167711753388,416.39843401490714,489.0
0.6,-0.20860291415567792,420.2834007241496,697.0
0.7000000000000001,-0.16872659702272133,429.9161413435804,697.0
0.8,-0.10790434972506019,439.3849511117702,697.0
0.9,-0.06510455395739044,440.6426373517261,801.0
1.0,-0.031471367838696994,446.8345571535632,905.0
2.0,0.19845751190705135,488.51307629534364,1113.0
3.0,0.33807386679963614,476.30671041099953,1113.0
4.0,0.42117104008583384,485.6334630967934,1217.0
5.0,0.49201925756628506,502.25832097381226,1425.0
6.0,0.528404324203048,503.9764924095613,1633.0
7.0,0.5635137384156388,508.1594072641555,1841.0
8.0,0.5827587128105252,500.1971131850739,1737.0
9.0,0.6217603304592115,511.3889645762297,1945.0
10.0,0.6345946321573512,522.543875905333,1945.0
11.0,0.6444563860294018,516.9104609885316,2361.0
12.0,0.649202197128754,517.7374459224916,2361.0
13.0,0.6680674008124547,526.6157985835417,2569.0
14.0,0.6674419650644549,525.8768262546978,2465.0
15.0,0.6875609633392115,522.9936453591185,2465.0
16.0,0.712841643412974,526.202697437681,2569.0
17.0,0.7238523101899235,537.7389790892653,2673.0
18.0,0.7179628725388727,534.812062741685,2569.0
19.0,0.7241228360779478,532.074095604453,2881.0
20.0,0.7338916616318617,546.6469780027663,2881.0
