,correlation,rmsd,amp_diff
0.1,-0.4837785970208255,384.6415901911353,385.0
0.2,-0.3203345484075615,410.903616732909,593.0
0.30000000000000004,-0.24856359758765456,429.3203900904431,593.0
0.4,-0.1314064010848922,431.2645907883052,801.0
0.5,-0.0624205852189016,436.3217871752082,801.0
0.6,-0.01622111713698929,457.66227983641795,801.0
0.7000000000000001,0.0330842016043548,460.32496367157273,1009.0
0.8,0.08473973394206595,467.46169071647233,1009.0
0.9,0.1433307269198169,470.0187005637484,1009.0
1.0,0.17520379032784678,478.6297623668877,1113.0
2.0,0.39852056177455847,488.3446191116603,1217.0
3.0,0.5040892062063921,496.73380182885955,1633.0
4.0,0.569383011938934,506.7730576697222,1841.0
5.0,0.6177743887377712,503.37859596372056,2153.0
6.0,0.6372105881203709,522.473700722922,2257.0
7.0,0.6614398646500587,516.8422310872678,2361.0
8.0,0.678294860841313,525.0536817872616,2465.0
9.0,0.7064690234758437,529.4881403979662,2673.0
10.0,0.723977475931913,534.0473402456571,2881.0
11.0,0.7410345916542513,535.9168735650716,2881.0
12.0,0.7402215594856583,541.2730406069475,2881.0
13.0,0.7715341101723809,531.4542475463165,2881.0
14.0,0.7761182887117046,548.7594680443461,2881.0
15.0,0.779113467177518,537.9919002268646,2881.0
16.0,0.788641427164608,548.2647439295538,2881.0
17.0,0.792421216791151,543.1150969917792,2881.0
18.0,0.8127824670704726,536.0321141021707,2881.0
19.0,0.8315214258518311,548.74536330151,2881.0
20.0,0.8349184628781569,552.9507555810707,2881.0
