,correlation,rmsd,amp_diff
0.1,-0.35272548976009155,411.2338965895438,593.0
0.2,-0.17583059834936907,434.96351089552553,801.0
0.30000000000000004,-0.07563851850307458,452.0980049121214,905.0
0.4,0.04602764619742836,453.20511814963476,905.0
0.5,0.10858575822136285,466.02583450262694,1009.0
0.6,0.1472031951800252,479.5484099616534,1009.0
0.7000000000000001,0.22333302984758222,472.7535227496501,1113.0
0.8,0.2826181547223287,484.5317498918992,1113.0
0.9,0.3165377522391331,480.01042237040247,1217.0
1.0,0.35482185226218127,472.4550163629559,1217.0
2.0,0.5169023653997097,489.7001485990462,1633.0
3.0,0.6091773481289041,519.1507856020787,2257.0
4.0,0.6572101431980465,512.8644795866594,2465.0
5.0,0.6869163264389836,526.2402578067026,2465.0
6.0,0.7197866276187296,534.2021085703608,2569.0
7.0,0.7502734814454906,539.232549325136,2881.0
8.0,0.7584085776204555,532.5140557601185,2881.0
9.0,0.7768041679221984,541.895717740211,2881.0
10.0,0.7961510166412189,531.8992158595412,2881.0
11.0,0.8201310229419321,539.9438943931857,2881.0
12.0,0.842156912608107,550.2944755247075,2881.0
13.0,0.8493871843942804,546.6250186534437,2881.0
14.0,0.8521261095808419,555.0903180935684,2881.0
15.0,0.8532006449451578,561.0795047454154,3089.0
16.0,0.870645419374821,563.577783654795,2985.0
17.0,0.8746361004814932,568.5823945136734,3089.0
18.0,0.8866110076985404,564.4681972811132,3089.0
19.0,0.8923076639967686,569.9687454056136,3089.0
20.0,0.8948181518954598,570.5418564059515,2985.0
