,correlation,rmsd,amp_diff
0.1,-0.500276435193961,350.0350733077322,281.0
0.2,-0.42205204553890546,424.32157727697916,593.0
0.30000000000000004,-0.29362189626083024,439.07016080826406,593.0
0.4,-0.2184405037606162,497.1085001654646,801.0
0.5,-0.15636201778364237,504.877977701918,801.0
0.6,-0.10191691125030404,518.5292905930136,905.0
0.7000000000000001,-0.03472189030699509,513.2210738402063,905.0
0.8,-0.001859444436073317,522.009723253212,1009.0
0.9,0.056146841079541626,524.3377353994547,1113.0
1.0,0.09814763977467002,519.6816806710274,1009.0
2.0,0.30345754247661966,519.9025766675043,1945.0
3.0,0.3630885902913094,533.1251797560138,2153.0
4.0,0.4529178859438725,542.231226095974,2257.0
5.0,0.5030336048184813,548.6587220387167,2257.0
6.0,0.550703723532126,540.038795537371,2569.0
7.0,0.5869395625638452,543.6447895347837,2673.0
8.0,0.6118721811577954,543.1595718939956,2673.0
9.0,0.6395090139436701,546.1578660039805,2673.0
10.0,0.6633738046862439,548.7898319685095,2673.0
11.0,0.6869937324992959,540.5646389696883,2673.0
12.0,0.7038426050985125,553.4563414711656,2673.0
13.0,0.7264163272689746,559.4709839079975,2673.0
14.0,0.7277202397041741,544.9206405695165,2777.0
15.0,0.7469480175966842,547.005785428675,2777.0
16.0,0.7558734129256361,549.2188762188747,2777.0
17.0,0.7666362532348278,557.4075897723353,2881.0
18.0,0.78832331342308,556.1896005241794,2881.0
19.0,0.8016547731437125,550.1703878063391,2881.0
20.0,0.7889183484457583,560.7626850773339,2777.0
