,correlation,rmsd,amp_diff
0.1,-0.18790802327822476,385.9026122400858,697.0
0.2,-0.03050720187059912,429.28636836978046,1009.0
0.30000000000000004,0.06815960915947653,468.166181825323,1217.0
0.4,0.16029066681699625,482.01845051806947,1633.0
0.5,0.22115852354371648,493.4993112408414,1737.0
0.6,0.2694627546594961,507.2763383602251,1841.0
0.7000000000000001,0.304728694070868,517.0226369859812,1945.0
0.8,0.35177486583454987,509.19853416712766,2049.0
0.9,0.3729397070704616,512.4649262271055,2049.0
1.0,0.37862743778865854,525.5924502994851,2049.0
2.0,0.5544914400076728,515.990509069319,2361.0
3.0,0.6676108106265902,526.1428822570477,2673.0
4.0,0.7434059466339176,529.2452410841103,2777.0
5.0,0.7693647345206155,529.644267442988,2777.0
6.0,0.7994276623373395,552.6842583679967,2777.0
7.0,0.8295329614028132,549.6815671379691,2777.0
8.0,0.8530269011044886,550.5328753120932,2777.0
9.0,0.8663526198826766,552.0870309400054,2881.0
10.0,0.8767468590584564,570.0124158124912,2985.0
11.0,0.8811414968562287,565.4211367874486,2985.0
12.0,0.8891119535661476,579.1596522945736,2985.0
13.0,0.8891829424457616,575.2066149429234,2985.0
14.0,0.8933658616485569,584.2633708745037,3089.0
15.0,0.9123007909607213,582.461883716932,3089.0
16.0,0.9129497140168438,589.0348055833325,3089.0
17.0,0.9208192240291827,595.0964801764419,3193.0
18.0,0.9208249800692858,600.1787267134473,3193.0
19.0,0.9220091814995885,598.3727679806797,3193.0
20.0,0.9251215858534667,600.7597558021154,3297.0
