,correlation,rmsd,amp_diff
0.1,-0.3216370392670347,407.4449271261428,697.0
0.2,-0.10509758235268397,434.8816856362429,905.0
0.30000000000000004,0.008757703464663136,446.65151550275624,905.0
0.4,0.11452095099791726,463.8386896131855,905.0
0.5,0.166767196498953,484.6071795855891,1009.0
0.6,0.2486787467840709,479.91871887829956,1113.0
0.7000000000000001,0.3097604013440722,477.32902542425444,1113.0
0.8,0.35837502961718043,475.1397477244743,1217.0
0.9,0.3873536372436924,488.31156213779286,1217.0
1.0,0.4049944067318866,499.4214891479087,1321.0
2.0,0.5858093674961173,504.4206769299286,1945.0
3.0,0.6550350504503116,502.2072767180493,2465.0
4.0,0.6891399672245525,520.7556328205288,2465.0
5.0,0.7233757355812657,531.726057874764,2569.0
6.0,0.7572996827000112,524.9929496892757,2569.0
7.0,0.7802640568972623,529.314032088974,2673.0
8.0,0.8088367759015066,531.3798349602283,2881.0
9.0,0.8260038017026983,538.1542196056771,2881.0
10.0,0.8429013125804458,538.3995816379382,2881.0
11.0,0.848761506398788,558.2211722892853,2985.0
12.0,0.8609083617339611,555.7157436893099,2985.0
13.0,0.8788722912001514,562.1143573728073,2985.0
14.0,0.89052259113699,555.1624830292274,3089.0
15.0,0.8968802371117657,568.0977344461764,3089.0
16.0,0.8996380530293271,564.3956476806763,3089.0
17.0,0.9030737340968578,581.0882793904259,3089.0
18.0,0.904144347874525,572.9142378802283,2985.0
19.0,0.9140614477402635,584.4187084323422,3089.0
20.0,0.9158284221787196,579.9380313714156,3089.0
