,correlation,rmsd,amp_diff
0.1,-0.2374780265012881,422.7170879919476,697.0
0.2,-0.05789806435163755,463.2073559828785,905.0
0.30000000000000004,0.08195259394003362,467.4217410059761,1009.0
0.4,0.19544625356773213,468.1878745359717,1009.0
0.5,0.29981383763931757,470.6669526558706,1217.0
0.6,0.32169857821209275,477.3885250641291,1113.0
0.7000000000000001,0.3798885481016527,482.50930054491437,1217.0
0.8,0.4047423617106916,492.4223559312904,1217.0
0.9,0.44210619997797496,489.43583940697243,1425.0
1.0,0.4826363327714628,488.22757190260495,1529.0
2.0,0.6128610276822396,512.075195150368,2361.0
3.0,0.6947490582644132,512.5825837808229,2465.0
4.0,0.7256016888733099,529.8678623300214,2465.0
5.0,0.7624318821675135,536.6556908960656,2673.0
6.0,0.7955315749734073,539.5947607129893,2985.0
7.0,0.8175243194807407,532.0182800089657,2985.0
8.0,0.8349233550963764,549.2772194286575,2881.0
9.0,0.8490101911842616,547.5226526529065,2985.0
10.0,0.8683491704036195,557.7200967138293,2985.0
11.0,0.8873527379733395,557.815602455086,2985.0
12.0,0.8901503687840578,559.8271102425703,2985.0
13.0,0.9014268047118512,573.0979661584125,3089.0
14.0,0.9081042904950701,576.6982083463506,3089.0
15.0,0.9139718466636442,580.7051300896626,3089.0
16.0,0.9203683556859361,574.66799213834,3089.0
17.0,0.9243885309404579,577.233566085282,3089.0
18.0,0.9289449021313928,592.018776840239,3089.0
19.0,0.9306366390388787,596.1342347994035,3089.0
20.0,0.9254085289147236,598.8862079253738,3089.0
