,correlation,rmsd,amp_diff
0.1,-0.27930704928018435,424.23998706007796,697.0
0.2,-0.0494375164667662,461.07989351355303,905.0
0.30000000000000004,0.086815640032548,458.5127302908174,905.0
0.4,0.1907321666441195,466.911750303769,1009.0
0.5,0.28029338563586903,477.9304028466237,1113.0
0.6,0.31440723127136955,480.18560172013485,1217.0
0.7000000000000001,0.3661941481254491,487.27306876377565,1217.0
0.8,0.4245459823673834,486.9545149478815,1425.0
0.9,0.42971487488713667,486.53067525121253,1425.0
1.0,0.4637450235122269,486.84182382391384,1425.0
2.0,0.6092858138322568,523.1272518739685,2361.0
3.0,0.6730926712272508,517.2652292486101,2465.0
4.0,0.726961696780278,526.7142115304767,2569.0
5.0,0.7592219938690508,530.1765152232738,2673.0
6.0,0.788912824684336,535.8517980151238,2985.0
7.0,0.8217620791504713,530.7599640880653,2985.0
8.0,0.8362001649569045,541.6463914967237,2881.0
9.0,0.8526088447367718,560.2809339325969,2985.0
10.0,0.8701497145653158,556.4290443299651,2985.0
11.0,0.8841707161603873,563.1251476604351,3089.0
12.0,0.8963008896928681,564.0352204422353,3089.0
13.0,0.8974753500691368,570.3216200491305,3089.0
14.0,0.8987144277850443,569.0764637229317,3089.0
15.0,0.9125255909177328,584.5946181815467,3089.0
16.0,0.922095141755962,579.456489592832,3089.0
17.0,0.9278019513346283,576.2862800273151,2985.0
18.0,0.923998961961902,587.1468650856307,3089.0
19.0,0.9268056222067255,589.3778494309141,3089.0
20.0,0.9305138685707651,583.4143815294642,3193.0
