,correlation,rmsd,amp_diff
0.1,-0.45462190704411315,434.15608780516897,697.0
0.2,-0.19511052970118545,456.964320298847,905.0
0.30000000000000004,-0.08524838678123468,477.63065578604466,905.0
0.4,0.039946927135210676,479.7866999759175,1009.0
0.5,0.07909357851087426,486.33814676641447,1009.0
0.6,0.15156827991155583,484.4223017417358,1009.0
0.7000000000000001,0.21582224284025867,496.40389707298317,1009.0
0.8,0.2689183223420419,495.27792591228337,1217.0
0.9,0.29616539734581937,514.5275348823251,1217.0
1.0,0.3400138987516544,497.48332315529717,1217.0
2.0,0.4952843348303824,516.9932570124482,1841.0
3.0,0.5738732738021742,530.0292367943985,2257.0
4.0,0.6270270244846866,545.7695723392947,2361.0
5.0,0.6581220165296862,539.8643077008835,2465.0
6.0,0.7092638715509628,535.5809282566706,2569.0
7.0,0.7195406186458478,549.9726946175097,2777.0
8.0,0.7562392540658467,547.572347947028,2881.0
9.0,0.7720603319910454,549.0326014748782,2777.0
10.0,0.7901691652497691,547.5991827976289,2881.0
11.0,0.8111911588641032,564.6818952636997,2881.0
12.0,0.8220528490528783,565.5689697242879,2881.0
13.0,0.8355791469264215,551.887466187459,2985.0
14.0,0.8476975700439432,564.2202642649743,2985.0
15.0,0.8535826015256612,571.7911505888463,2985.0
16.0,0.8707119038685868,559.2689020067065,2985.0
17.0,0.8729731540381402,570.7245673737582,2985.0
18.0,0.8724585947985893,574.997138533452,2985.0
19.0,0.8934803618367763,584.7576766290424,3089.0
20.0,0.8933749321202437,588.6956826669814,3089.0
