,correlation,rmsd,amp_diff
0.1,-0.5050735109885328,293.43676118881257,73.0
0.2,-0.600796730529101,394.5854500223524,281.0
0.30000000000000004,-0.5342475645175799,432.1111575494699,385.0
0.4,-0.49571378896446067,465.9675261998267,593.0
0.5,-0.4404379638886292,472.53835401594824,593.0
0.6,-0.40540170848497636,502.5653751042626,697.0
0.7000000000000001,-0.3781902775176084,510.77428673773034,697.0
0.8,-0.3531534874841987,511.395707570101,697.0
0.9,-0.3124574384167909,512.214676197245,801.0
1.0,-0.26931624785597275,517.0533132585375,801.0
2.0,-0.01767631572594514,524.8140975960562,1009.0
3.0,0.1187959130864015,542.3699802022642,1009.0
4.0,0.19393742336822986,545.5817789921068,1321.0
5.0,0.27031304649661647,532.301223218532,1321.0
6.0,0.31464489003363644,546.3747881131999,1633.0
7.0,0.35109455741194734,557.0641994507098,2049.0
8.0,0.3707969691164804,559.1710896358643,2153.0
9.0,0.40090514370443625,551.9776629600423,2049.0
10.0,0.4179062739009267,554.9773658899218,2049.0
11.0,0.44144168489090146,550.1265016185883,2153.0
12.0,0.4518816409234137,540.2445019787965,2257.0
13.0,0.4878230487123254,552.6728103447385,2257.0
14.0,0.49224677302338427,552.8664661145308,2257.0
15.0,0.52605034038385,556.2733080169271,2361.0
16.0,0.5232031633401959,551.8592353408777,2673.0
17.0,0.5358538044202933,560.1862430555796,2673.0
18.0,0.5615598415342976,555.2836541822317,2673.0
19.0,0.5739423714817216,557.7446350883409,2673.0
20.0,0.5645860303305803,560.6302399907438,2673.0
