,correlation,rmsd,amp_diff
0.1,-0.28555529972109883,427.76399595788314,801.0
0.2,-0.06515249206931904,450.5523435425137,801.0
0.30000000000000004,0.05161195947784823,466.19212096208093,905.0
0.4,0.14024711791642572,470.6000086405883,1009.0
0.5,0.24806163775925208,479.0238885690641,1113.0
0.6,0.2812537657205493,472.9898114894792,1113.0
0.7000000000000001,0.34823000934339904,481.1643418419089,1113.0
0.8,0.38646515096418155,483.0320465439419,1217.0
0.9,0.40151319574565575,496.30348592217655,1321.0
1.0,0.44003829068240535,493.6426631002753,1529.0
2.0,0.5961901403284825,511.9236529516774,2257.0
3.0,0.6719026341615653,501.50798585381887,2361.0
4.0,0.6995907558797182,519.6982674821234,2569.0
5.0,0.7559866032792341,528.4891471200563,2673.0
6.0,0.7700093329039275,532.070052087813,2777.0
7.0,0.7902011861806751,531.5406542935942,2985.0
8.0,0.8193253946821377,547.2942704506562,2881.0
9.0,0.8362788643811766,543.256446361309,2881.0
10.0,0.8454281210801752,546.5900212976588,2985.0
11.0,0.8660756469329033,551.0528606694337,2985.0
12.0,0.8840911251267374,557.9810416636806,2985.0
13.0,0.8931675596986958,565.2113497608995,2985.0
14.0,0.8984457060387583,564.0483168807149,3089.0
15.0,0.9060464170782169,570.1542945410681,2985.0
16.0,0.908826981317283,573.3302345444068,3089.0
17.0,0.914542271969712,577.6732482604533,3089.0
18.0,0.9200979851583833,579.3743361203842,3089.0
19.0,0.9233352181991642,580.2172516222007,3089.0
20.0,0.9251328256696549,584.1989723640631,3089.0
