,correlation,rmsd,amp_diff
0.1,-0.453143319001037,431.5376291007149,697.0
0.2,-0.24062189477513832,457.92539505099836,801.0
0.30000000000000004,-0.11598642183489809,475.87495193782917,905.0
0.4,-0.03519907625686423,474.70209871151627,1009.0
0.5,0.03514900146486054,487.54813202406166,905.0
0.6,0.10388847588702402,482.5255446533661,1009.0
0.7000000000000001,0.15843626059061522,496.2859972309605,1009.0
0.8,0.19354459579855193,489.4225525979359,1009.0
0.9,0.26924388234499225,493.1520263425475,1217.0
1.0,0.30874374512481123,508.36763500826976,1113.0
2.0,0.4877970926263105,516.5581693992597,1633.0
3.0,0.5590454745220763,513.6024432425537,2361.0
4.0,0.6042208316873162,533.2545806007716,2361.0
5.0,0.638075899056089,544.2365100413268,2465.0
6.0,0.6732208688508696,544.4296943040649,2569.0
7.0,0.7107777931448453,535.2507489517618,2777.0
8.0,0.725847655926793,543.5702654328859,2881.0
9.0,0.758758029478276,546.087449331257,2881.0
10.0,0.7818412412022369,558.3911160638122,2881.0
11.0,0.7812654908650777,562.7121116572145,2777.0
12.0,0.800258935905517,559.7525245441518,2881.0
13.0,0.8185064226614037,547.661777449103,2881.0
14.0,0.8356590357213871,566.7805821082784,2985.0
15.0,0.8422413688026991,560.3136807166436,2985.0
16.0,0.8482240435336456,567.1151698326473,2985.0
17.0,0.8534167567537545,567.5783490990409,2985.0
18.0,0.8662502232029061,570.1458999872484,2985.0
19.0,0.8713815710483428,571.9437075880475,2985.0
20.0,0.8771581710048025,581.9322209533711,2985.0
