,correlation,rmsd,amp_diff
0.1,-0.564536166455468,317.7626880107092,73.0
0.2,-0.5400105147313184,346.6876378095306,281.0
0.30000000000000004,-0.4608098934899798,348.0513699979657,281.0
0.4,-0.33551107414023174,372.2495194613743,489.0
0.5,-0.2742436097147409,387.2574691465359,489.0
0.6,-0.265782093196144,395.3857330777971,385.0
0.7000000000000001,-0.2420199244011778,418.6967187031024,489.0
0.8,-0.20476340504670118,421.55408665982014,593.0
0.9,-0.17413072534025142,425.81337988587615,593.0
1.0,-0.15157143280863392,432.24932439738444,593.0
2.0,0.07909984196633259,462.91447171924017,905.0
3.0,0.22320738096906648,475.9900686079232,1113.0
4.0,0.3245121260192955,486.9058115213716,1113.0
5.0,0.36789247013864895,487.5788107206981,1217.0
6.0,0.42976652603078447,497.0650972353616,1321.0
7.0,0.4763264156918192,502.6278238252654,1529.0
8.0,0.5228126312431528,501.29863675212124,1425.0
9.0,0.5262864221189251,502.0019062278304,1633.0
10.0,0.5622931323073782,503.05494596736105,1737.0
11.0,0.5903155689185786,512.6255133513303,1737.0
12.0,0.5907093454704025,517.7217781384273,1737.0
13.0,0.619172079712861,521.3405571420069,1945.0
14.0,0.6231156824222582,524.3551314296487,1945.0
15.0,0.6383715430245012,526.2387962061007,2257.0
16.0,0.6478646312204369,521.1036531501973,2257.0
17.0,0.6438629254505289,512.1177968459252,2257.0
18.0,0.6707865440640228,521.9538809093888,2361.0
19.0,0.6716548177826536,525.372034303325,2465.0
20.0,0.6749594058359443,522.5320722095933,2465.0
