,correlation,rmsd,amp_diff
0.1,-0.5713616919198617,349.1628791896039,281.0
0.2,-0.46050187912507096,373.2907435846787,385.0
0.30000000000000004,-0.3759782853761492,376.5118905063453,489.0
0.4,-0.283107355738434,399.7606237855427,489.0
0.5,-0.24159566371961333,422.87155354585354,489.0
0.6,-0.21756003912651475,429.65397650213436,697.0
0.7000000000000001,-0.16727754863587338,433.70370331983275,697.0
0.8,-0.12088831136194596,447.3981980973277,697.0
0.9,-0.07569473667858032,452.05612099689245,801.0
1.0,-0.03262310348582352,436.5958923530034,801.0
2.0,0.19669698775628736,487.0654615435865,1113.0
3.0,0.3429974942876129,475.0405300830359,1113.0
4.0,0.4245735637117211,483.9564079355585,1113.0
5.0,0.4922763612487893,496.7810562572719,1425.0
6.0,0.5222913514483422,505.61058673285515,1633.0
7.0,0.5653936327707864,500.0767900071816,1737.0
8.0,0.5686370394362018,511.0607255551978,1841.0
9.0,0.6140320690847507,521.2081308911612,1945.0
10.0,0.6215393157772979,520.8218874240061,2049.0
11.0,0.6438046722354378,522.4887597307088,2257.0
12.0,0.6607914816619365,529.1999731041109,2257.0
13.0,0.668423023328994,519.3503233678289,2361.0
14.0,0.6768321284814621,519.9374581452397,2361.0
15.0,0.6807211562965767,536.0674091121572,2465.0
16.0,0.7063213123474881,532.4527900997647,2569.0
17.0,0.71479136866314,540.9109733378075,2569.0
18.0,0.7214363754771688,535.4638163437443,2673.0
19.0,0.7283763892415916,539.1316913421232,2881.0
20.0,0.7347576972992809,542.7449387021144,2881.0
