,correlation,rmsd,amp_diff
0.1,-0.5854992046908782,349.8468218259837,281.0
0.2,-0.48559444717642847,393.86669448853587,385.0
0.30000000000000004,-0.4455934180794856,400.84556342262334,385.0
0.4,-0.36527377975053965,422.0505345527086,489.0
0.5,-0.28913326185891886,432.80828586686783,697.0
0.6,-0.25238881038305655,459.7825983185647,801.0
0.7000000000000001,-0.22437964943754143,461.35555876750607,697.0
0.8,-0.18898910580238015,483.0045703871035,801.0
0.9,-0.14534918719552278,468.83484925901377,801.0
1.0,-0.11675989190911254,486.970758194773,801.0
2.0,0.1184495158580187,494.6286847245989,1113.0
3.0,0.28437628498001666,511.0327044972008,1113.0
4.0,0.35840610412513885,503.3952804745539,1113.0
5.0,0.4136202086827114,505.7596430227853,1321.0
6.0,0.45419442906447854,517.4750378030142,1529.0
7.0,0.49299202151986177,512.5386652429265,1633.0
8.0,0.5314042548757831,527.7012275692787,1633.0
9.0,0.5413095031680599,534.3153268846261,1945.0
10.0,0.5735807930062786,533.6705478732526,2049.0
11.0,0.5756075873847681,522.7148439371824,2361.0
12.0,0.6083012405156968,533.0273604585726,2361.0
13.0,0.6092665949147041,538.4679441435178,2465.0
14.0,0.620377897060209,546.0569613720617,2465.0
15.0,0.6498469524834607,538.5993595644115,2465.0
16.0,0.6583705406271858,546.3522071548729,2361.0
17.0,0.6678913564232483,545.0096947299987,2465.0
18.0,0.6640688465776202,543.2990876380302,2465.0
19.0,0.6791973233672116,544.3934252401443,2465.0
20.0,0.6903035884585687,546.4207775160527,2881.0
