,correlation,rmsd,amp_diff
0.1,-0.4216806853398833,392.98067367913256,385.0
0.2,-0.2495463539242168,417.45352732410606,697.0
0.30000000000000004,-0.1592954162757791,451.953587911894,801.0
0.4,-0.037086220585698264,443.80899008420994,801.0
0.5,0.012770483256423807,457.9096660055092,905.0
0.6,0.06167593995047967,472.3417832183015,1009.0
0.7000000000000001,0.15989673758836662,470.53987972199616,1113.0
0.8,0.17203969188735296,479.9247627530275,1113.0
0.9,0.24303278287718347,473.8154853391123,1113.0
1.0,0.2618759713596828,485.96530704011815,1113.0
2.0,0.4643962850118929,487.34507778382346,1425.0
3.0,0.5655881670435096,501.2284068573021,1633.0
4.0,0.6282005555344092,504.37963874335907,2257.0
5.0,0.6604716637886832,505.41287022260894,2361.0
6.0,0.6773433397397963,510.8882244437459,2465.0
7.0,0.7098705103073422,523.9211175933099,2569.0
8.0,0.728045098588957,526.4934496864411,2881.0
9.0,0.744983917694105,539.2778759309587,2881.0
10.0,0.7681268345080409,541.2386032357336,2881.0
11.0,0.7752493109664105,540.3865768623527,2881.0
12.0,0.7882459225337543,530.6227495877336,2881.0
13.0,0.8042376880156811,534.2956440062252,2881.0
14.0,0.8225715422146399,538.4454270995842,2881.0
15.0,0.8428802354281542,547.4722675994317,2881.0
16.0,0.8340844742427415,543.2555706292845,2881.0
17.0,0.8460364298621225,555.6222017850832,2881.0
18.0,0.8524468096954183,553.1604806846583,2985.0
19.0,0.8528399598160523,568.8637863070788,2985.0
20.0,0.866902167129031,564.1243910173964,3089.0
