,correlation,rmsd,amp_diff
0.1,-0.5629812564674636,325.22795456419567,177.0
0.2,-0.5319405359219191,410.29435618848527,385.0
0.30000000000000004,-0.4639225995273945,444.27884383462447,489.0
0.4,-0.40140710890958015,482.02800391560316,593.0
0.5,-0.3419017411907288,498.7752519636494,697.0
0.6,-0.32085128444236494,501.9488731983855,697.0
0.7000000000000001,-0.2598373284415684,497.59694557989474,801.0
0.8,-0.21255494076162715,511.1802628009965,801.0
0.9,-0.15796893416153152,517.6108841418464,905.0
1.0,-0.1412491722240333,527.6254697325281,905.0
2.0,0.10463739886782099,539.4443494116837,1009.0
3.0,0.23535379056015604,539.1860914111365,1425.0
4.0,0.3010352247053249,534.8575974042708,1529.0
5.0,0.3444854252773128,538.3830322329966,2153.0
6.0,0.39636715671945794,550.4891823462885,2153.0
7.0,0.4232055930067217,558.839115873105,2153.0
8.0,0.44361691654406865,547.2612523965149,2153.0
9.0,0.4757001800817317,550.6337769532491,2153.0
10.0,0.5073042724068699,554.8580005169722,2361.0
11.0,0.527933241584986,542.9193700906942,2569.0
12.0,0.5570069769049099,551.8358800438042,2673.0
13.0,0.5761464739727817,550.6524003021459,2673.0
14.0,0.5851675625503051,549.2421696180239,2673.0
15.0,0.6048089414078556,556.2318677087871,2673.0
16.0,0.6160129229056243,548.6744571404157,2673.0
17.0,0.6217958977799544,548.0062943847824,2673.0
18.0,0.6478819703331904,547.7626798738702,2673.0
19.0,0.6608816154774801,561.413139967707,2673.0
20.0,0.6772423806635025,557.4057232057684,2673.0
