,correlation,rmsd,amp_diff
0.1,-0.39764555097622195,385.43095600314047,385.0
0.2,-0.22647851199185143,421.25415920962075,593.0
0.30000000000000004,-0.13706903774242832,470.42062136080216,905.0
0.4,-0.015585563574164504,477.1487517604105,1217.0
0.5,0.05064466046464949,504.6661266753473,1217.0
0.6,0.09668927889335353,519.3349001188091,1321.0
0.7000000000000001,0.17008767934047342,496.49496154661665,1425.0
0.8,0.1979706873756644,508.40530793613124,1529.0
0.9,0.23634819050991873,510.50947994782496,1841.0
1.0,0.24236748390672647,523.4113579995458,1841.0
2.0,0.4180710619870743,520.9163206067429,2153.0
3.0,0.5055559810268585,532.4902388810553,2361.0
4.0,0.5831831017516083,534.1118255674801,2361.0
5.0,0.6437424740872196,537.5815199979462,2777.0
6.0,0.6844221799660154,538.8830177409621,2777.0
7.0,0.720442979360133,537.0970380164379,2673.0
8.0,0.7423085467622446,534.5246037609288,2777.0
9.0,0.7587023475295421,543.1975342953494,2777.0
10.0,0.780408253827153,560.596441063045,2777.0
11.0,0.801608048241788,547.5129819813061,2881.0
12.0,0.81410241803957,559.8900970580931,2881.0
13.0,0.8195076562541416,565.0491135571604,2881.0
14.0,0.841051499410975,565.1290087715499,2881.0
15.0,0.841050391217417,559.6958511214325,2881.0
16.0,0.8451264058679775,566.1536489511416,2881.0
17.0,0.8593440845187619,566.2194534044346,2985.0
18.0,0.8560938755440559,572.2336061637232,2985.0
19.0,0.8636809795637016,583.7658588378085,2985.0
20.0,0.8747361085288855,586.7465997806146,2985.0
