,correlation,rmsd,amp_diff
0.1,-0.35940895393713945,388.0712938563609,593.0
0.2,-0.17320649687296968,427.95755243299413,697.0
0.30000000000000004,-0.03526797907907675,459.12526441941395,1009.0
0.4,0.04276901989015719,492.66340925724523,1321.0
0.5,0.12782911008619435,504.9988133796474,1425.0
0.6,0.18962535436659378,508.672363254498,1425.0
0.7000000000000001,0.2150689083084394,511.66836092147815,1841.0
0.8,0.25407138578475846,514.8056109865765,1841.0
0.9,0.27729359341171606,534.9893053197009,1841.0
1.0,0.3243942658803268,515.404374042427,1945.0
2.0,0.47159149470415346,537.3329376348323,2257.0
3.0,0.5823681171757428,522.4831371243366,2361.0
4.0,0.6661219329028473,531.924390597507,2673.0
5.0,0.6995043469958727,531.5377427799714,2777.0
6.0,0.7472413064872067,540.8431291829104,2777.0
7.0,0.7593088384957839,543.0255469463011,2777.0
8.0,0.7962194943242515,540.9887387330983,2777.0
9.0,0.8062274100214722,558.9762717830965,2881.0
10.0,0.8252723033977717,552.6250509662528,2881.0
11.0,0.8359901197270695,566.0064043913962,2881.0
12.0,0.8452700487604345,566.1101961405573,2881.0
13.0,0.8671793888094873,559.781227703872,2881.0
14.0,0.8653364279528122,570.0706112745452,2985.0
15.0,0.8696054027579305,563.0359374571965,2985.0
16.0,0.8758167237905108,570.8029604210014,2985.0
17.0,0.8895336465599897,577.5669649163221,2985.0
18.0,0.8930116851402157,583.6981884602659,2985.0
19.0,0.8932564439127394,585.1741343583209,2985.0
20.0,0.9056697329003903,584.9622941304024,3089.0
