,correlation,rmsd,amp_diff
0.1,-0.38801629174028884,400.69436905460174,489.0
0.2,-0.20458553318705477,437.0329010500988,801.0
0.30000000000000004,-0.13374516281312926,444.4690069272693,801.0
0.4,-0.009605056584614106,458.90365355614506,801.0
0.5,0.035080234270489306,463.327900228818,905.0
0.6,0.1156377392712371,465.78787139533574,1009.0
0.7000000000000001,0.1780960704060223,470.9901752022724,1009.0
0.8,0.23870577489726771,480.08088544931303,1113.0
0.9,0.27414065885989847,489.3080540479216,1113.0
1.0,0.2967993186425466,479.38700832998313,1217.0
2.0,0.5007169060614345,489.70877910389197,1529.0
3.0,0.5825413529552238,510.0895711698402,1945.0
4.0,0.6379825714166866,511.43486800130313,2361.0
5.0,0.6784785822476,515.0434565214309,2465.0
6.0,0.7026936616269883,532.4670487650789,2465.0
7.0,0.7356489981754127,534.4767573111461,2881.0
8.0,0.7483075192194221,532.3470909051483,2777.0
9.0,0.7557417539421188,535.217632464423,2881.0
10.0,0.7813844415055122,544.3471395933917,2881.0
11.0,0.7924575654267773,535.0925234554877,2881.0
12.0,0.8153011773431762,546.1065025073108,2881.0
13.0,0.8303040427221254,544.4511244158615,2881.0
14.0,0.8318453288246738,558.3402072587807,2881.0
15.0,0.8478295697316732,544.6212404094674,2881.0
16.0,0.8454528488555734,556.5183191980406,2985.0
17.0,0.8575826521144461,567.7818924812115,3089.0
18.0,0.8696605099566813,564.7054210792735,2985.0
19.0,0.8784652304047652,562.6377854508562,3089.0
20.0,0.8844535458666334,567.7282382894351,3089.0
