,correlation,rmsd,amp_diff
0.1,-0.5870151054351448,357.8941351473456,281.0
0.2,-0.4906571049343074,404.6568609631331,385.0
0.30000000000000004,-0.414920244484677,414.38993539133503,593.0
0.4,-0.3155293049793486,436.56438353644273,593.0
0.5,-0.24948436687473616,456.7487666043109,697.0
0.6,-0.2393295963538054,465.02340209687856,801.0
0.7000000000000001,-0.18291648373463826,474.2997592706304,801.0
0.8,-0.1306374446812351,473.52635349523666,905.0
0.9,-0.08933673385073437,478.7527594336574,801.0
1.0,-0.06235051972271407,477.16633365107583,801.0
2.0,0.19926699827102898,484.0423710520186,1113.0
3.0,0.3319770584210712,511.1840357516324,1113.0
4.0,0.41045456751449105,508.4865821574015,1321.0
5.0,0.4577128977230556,530.0664028617963,1529.0
6.0,0.49322352749888776,521.7389791862621,1633.0
7.0,0.5327158769906349,524.3882618903081,1737.0
8.0,0.5561652420028278,534.7100738144203,2153.0
9.0,0.5896015788440554,526.8140450882065,2257.0
10.0,0.5941754281420579,530.2928953905569,2361.0
11.0,0.6087040115429064,535.893948127732,2465.0
12.0,0.6333920408592324,539.9809339984924,2361.0
13.0,0.653904201248047,538.8001943317023,2361.0
14.0,0.6538030010292414,540.0736714544906,2465.0
15.0,0.6652277319586806,545.5114022126554,2569.0
16.0,0.6796528467833827,547.7893485862712,2569.0
17.0,0.7033914538274204,548.2835357369541,2777.0
18.0,0.7022750602265893,553.7192016072772,2881.0
19.0,0.7034040710027911,550.7343439119243,2777.0
20.0,0.7241211401011005,540.6612801136104,2881.0
