 

stn;time;rka150d0
BEKSE;20110523;0.0
BEKSE;20110524;0.0
BEKSE;20110525;0.0
BEKSE;20110526;5.0
BEKSE;20110527;17.3
BEKSE;20110528;0.0
BEKSE;20110529;0.0
BEKSE;20110530;0.0
BEKSE;20110531;31.9
BEKSE;20110601;25.7
BEKSE;20110602;0.0
BEKSE;20110603;0.0
BEKSE;20110604;0.0
BEKSE;20110605;1.2
BEKSE;20110606;1.1
BEKSE;20110607;1.8
BEKSE;20110608;25.2
BEKSE;20110609;11.5
BEKSE;20110610;3.5
BEKSE;20110611;9.8
BEKSE;20110612;3.8
BEKSE;20110613;6.6
BEKSE;20110614;4.1
BEKSE;20110615;0.0
BEKSE;20110616;10.8
BEKSE;20110617;3.6
BEKSE;20110618;20.1
BEKSE;20110619;0.1
BEKSE;20110620;0.0
BEKSE;20110621;0.5
BEKSE;20110622;16.4
BEKSE;20110623;8.3
BEKSE;20110624;0.0
BEKSE;20110625;0.0
BEKSE;20110626;0.0
BEKSE;20110627;0.0
BEKSE;20110628;0.0
BEKSE;20110629;47.4
BEKSE;20110630;7.2
BEKSE;20110701;0.0
BEKSE;20110702;0.0
BEKSE;20110703;0.0
BEKSE;20110704;0.0
BEKSE;20110705;0.0
BEKSE;20110706;0.5
BEKSE;20110707;2.9
BEKSE;20110708;16.7
BEKSE;20110709;10.6
BEKSE;20110710;7.8
BEKSE;20110711;0.1
BEKSE;20110712;0.0
BEKSE;20110713;39.5
BEKSE;20110714;8.9
BEKSE;20110715;0.7
BEKSE;20110716;0.0
BEKSE;20110717;23.1
BEKSE;20110718;0.3
BEKSE;20110719;21.8
BEKSE;20110720;4.2
BEKSE;20110721;6.0
BEKSE;20110722;7.9
BEKSE;20110723;13.7
BEKSE;20110724;1.0
BEKSE;20110725;0.0
BEKSE;20110726;2.5
BEKSE;20110727;12.2
BEKSE;20110728;26.0
BEKSE;20110729;0.7
BEKSE;20110730;1.3
BEKSE;20110731;0.0
BEKSE;20110801;0.0
BEKSE;20110802;0.0
BEKSE;20110803;14.4
BEKSE;20110804;3.9
BEKSE;20110805;16.6
BEKSE;20110806;0.1
BEKSE;20110807;6.6
BEKSE;20110808;2.9
BEKSE;20110809;3.1
BEKSE;20110810;0.2
BEKSE;20110811;0.0
BEKSE;20110812;0.0
BEKSE;20110813;0.0
BEKSE;20110814;0.9
BEKSE;20110815;13.2
BEKSE;20110816;0.0
BEKSE;20110817;0.0
BEKSE;20110818;7.0
BEKSE;20110819;0.4
BEKSE;20110820;3.4
BEKSE;20110821;0.0
BEKSE;20110822;0.0
BEKSE;20110823;1.0
BEKSE;20110824;10.0
BEKSE;20110825;1.2
BEKSE;20110826;10.8
BEKSE;20110827;25.9
BEKSE;20110828;0.0
BEKSE;20110829;0.5
BEKSE;20110830;0.0
BEKSE;20110831;0.0
BEKSE;20110901;0.4
BEKSE;20110902;2.1
BEKSE;20110903;3.8
BEKSE;20110904;23.6
BEKSE;20110905;19.5
BEKSE;20110906;0.0
BEKSE;20110907;0.0
BEKSE;20110908;1.0
BEKSE;20110909;0.0
BEKSE;20110910;0.0
BEKSE;20110911;3.1
BEKSE;20110912;1.5
BEKSE;20110913;0.0
BEKSE;20110914;0.4
BEKSE;20110915;0.0
BEKSE;20110916;2.1
BEKSE;20110917;1.8
BEKSE;20110918;15.4
BEKSE;20110919;12.4
BEKSE;20110920;0.2
BEKSE;20110921;0.0
BEKSE;20110922;0.0
BEKSE;20110923;0.0
BEKSE;20110924;0.0
BEKSE;20110925;0.0
BEKSE;20110926;0.0
BEKSE;20110927;0.0
BEKSE;20110928;0.0
BEKSE;20110929;0.0
BEKSE;20110930;0.0
BEKSE;20111001;0.0
BEKSE;20111002;0.0
BEKSE;20111003;0.0
BEKSE;20111004;0.0
BEKSE;20111005;0.0
BEKSE;20111006;3.9
BEKSE;20111007;16.8
BEKSE;20111008;20.7
BEKSE;20111009;16.9
BEKSE;20111010;52.3
BEKSE;20111011;0.0
BEKSE;20111012;0.0
BEKSE;20111013;0.5
BEKSE;20111014;0.0
BEKSE;20111015;0.0
BEKSE;20111016;0.0
BEKSE;20111017;0.0
BEKSE;20111018;0.0
BEKSE;20111019;10.9
BEKSE;20111020;1.6
BEKSE;20111021;0.0
BEKSE;20111022;0.0
BEKSE;20111023;0.0
BEKSE;20111024;0.0
BEKSE;20111025;0.0
BEKSE;20111026;1.1
BEKSE;20111027;0.0
BEKSE;20111028;0.0
BEKSE;20111029;0.0
BEKSE;20111030;0.0
BEKSE;20111031;0.0
BEKSE;20111101;0.0
BEKSE;20111102;0.0
BEKSE;20111103;0.0
BEKSE;20111104;0.5
BEKSE;20111105;2.1
BEKSE;20111106;0.1
BEKSE;20111107;0.0
BEKSE;20111108;0.0
BEKSE;20111109;0.0
BEKSE;20111110;0.0
BEKSE;20111111;0.0
BEKSE;20111112;0.0
BEKSE;20111113;0.0
BEKSE;20111114;0.0
BEKSE;20111115;0.0
BEKSE;20111116;0.0
BEKSE;20111117;0.0
BEKSE;20111118;0.0
BEKSE;20111119;0.0
BEKSE;20111120;0.0
BEKSE;20111121;0.0
BEKSE;20111122;0.0
BEKSE;20111123;0.0
BEKSE;20111124;0.0
BEKSE;20111125;0.0
BEKSE;20111126;0.0
BEKSE;20111127;0.0
BEKSE;20111128;0.0
BEKSE;20111129;0.0
BEKSE;20111130;0.0
BEKSE;20111201;0.0
BEKSE;20111202;1.0
BEKSE;20111203;1.5
BEKSE;20111204;0.0
BEKSE;20111205;6.6
BEKSE;20111206;0.6
BEKSE;20111207;3.1
BEKSE;20111208;0.1
BEKSE;20111209;0.0
BEKSE;20111210;0.0
BEKSE;20111211;0.0
BEKSE;20111212;8.5
BEKSE;20111213;0.3
BEKSE;20111214;1.9
BEKSE;20111215;2.0
BEKSE;20111216;9.1
BEKSE;20111217;3.8
BEKSE;20111218;4.5
BEKSE;20111219;1.2
BEKSE;20111220;10.1
BEKSE;20111221;12.6
BEKSE;20111222;45.7
BEKSE;20111223;0.0
BEKSE;20111224;8.8
BEKSE;20111225;0.0
BEKSE;20111226;0.0
BEKSE;20111227;0.0
BEKSE;20111228;0.0
BEKSE;20111229;3.6
BEKSE;20111230;4.9
BEKSE;20111231;22.7
BEKSE;20120101;1.6
BEKSE;20120102;9.5
BEKSE;20120103;0.1
BEKSE;20120104;3.6
BEKSE;20120105;11.0
BEKSE;20120106;18.1
BEKSE;20120107;3.5
BEKSE;20120108;6.6
BEKSE;20120109;0.1
BEKSE;20120110;0.1
BEKSE;20120111;0.0
BEKSE;20120112;0.0
BEKSE;20120113;0.0
BEKSE;20120114;0.0
BEKSE;20120115;0.0
BEKSE;20120116;0.0
BEKSE;20120117;0.0
BEKSE;20120118;0.0
BEKSE;20120119;0.2
BEKSE;20120120;6.1
BEKSE;20120121;7.7
BEKSE;20120122;0.0
BEKSE;20120123;0.0
BEKSE;20120124;4.0
BEKSE;20120125;0.8
BEKSE;20120126;0.0
BEKSE;20120127;0.5
BEKSE;20120128;5.4
BEKSE;20120129;0.3
BEKSE;20120130;2.3
BEKSE;20120131;2.3
BEKSE;20120201;0.7
BEKSE;20120202;0.5
BEKSE;20120203;0.0
BEKSE;20120204;0.0
BEKSE;20120205;0.0
BEKSE;20120206;0.0
BEKSE;20120207;0.0
BEKSE;20120208;1.9
BEKSE;20120209;0.1
BEKSE;20120210;0.0
BEKSE;20120211;0.0
BEKSE;20120212;0.0
BEKSE;20120213;0.0
BEKSE;20120214;0.0
BEKSE;20120215;3.8
BEKSE;20120216;0.4
BEKSE;20120217;0.0
BEKSE;20120218;0.0
BEKSE;20120219;2.1
BEKSE;20120220;0.2
BEKSE;20120221;0.0
BEKSE;20120222;0.0
BEKSE;20120223;0.0
BEKSE;20120224;0.0
BEKSE;20120225;0.0
BEKSE;20120226;0.5
BEKSE;20120227;0.0
BEKSE;20120228;0.0
BEKSE;20120229;0.0
BEKSE;20120301;0.0
BEKSE;20120302;0.0
BEKSE;20120303;0.0
BEKSE;20120304;0.0
BEKSE;20120305;12.1
BEKSE;20120306;0.1
BEKSE;20120307;0.0
BEKSE;20120308;6.9
BEKSE;20120309;0.0
BEKSE;20120310;0.0
BEKSE;20120311;0.0
BEKSE;20120312;0.0
BEKSE;20120313;0.0
BEKSE;20120314;0.0
BEKSE;20120315;0.0
BEKSE;20120316;0.0
BEKSE;20120317;0.0
BEKSE;20120318;8.8
BEKSE;20120319;20.0
BEKSE;20120320;0.4
BEKSE;20120321;0.0
BEKSE;20120322;0.0
BEKSE;20120323;0.0
BEKSE;20120324;0.0
BEKSE;20120325;0.0
BEKSE;20120326;0.0
BEKSE;20120327;0.0
BEKSE;20120328;0.0
BEKSE;20120329;0.0
BEKSE;20120330;0.1
BEKSE;20120331;0.0
BEKSE;20120401;0.0
BEKSE;20120402;0.0
BEKSE;20120403;0.8
BEKSE;20120404;5.4
BEKSE;20120405;6.0
BEKSE;20120406;0.3
BEKSE;20120407;11.1
BEKSE;20120408;8.4
BEKSE;20120409;0.0
BEKSE;20120410;0.0
BEKSE;20120411;12.4
BEKSE;20120412;6.1
BEKSE;20120413;4.1
BEKSE;20120414;8.6
BEKSE;20120415;8.4
BEKSE;20120416;4.1
BEKSE;20120417;0.2
BEKSE;20120418;4.5
BEKSE;20120419;1.7
BEKSE;20120420;4.6
BEKSE;20120421;4.1
BEKSE;20120422;0.6
BEKSE;20120423;1.3
BEKSE;20120424;5.2
BEKSE;20120425;0.0
BEKSE;20120426;0.0
BEKSE;20120427;0.0
BEKSE;20120428;0.0
BEKSE;20120429;2.5
BEKSE;20120430;4.5
BEKSE;20120501;20.4
BEKSE;20120502;3.5
BEKSE;20120503;0.0
BEKSE;20120504;0.6
BEKSE;20120505;23.5
BEKSE;20120506;8.5
BEKSE;20120507;0.0
BEKSE;20120508;2.0
BEKSE;20120509;1.1
BEKSE;20120510;0.0
BEKSE;20120511;0.0
BEKSE;20120512;12.6
BEKSE;20120513;3.1
BEKSE;20120514;0.0
BEKSE;20120515;2.0
BEKSE;20120516;11.5
BEKSE;20120517;0.0
BEKSE;20120518;0.0
BEKSE;20120519;0.0
BEKSE;20120520;0.2
BEKSE;20120521;8.9
BEKSE;20120522;13.1
BEKSE;20120523;4.1
BEKSE;20120524;0.0
BEKSE;20120525;0.0
BEKSE;20120526;0.0
BEKSE;20120527;2.1
BEKSE;20120528;0.0
BEKSE;20120529;0.0
BEKSE;20120530;0.2
BEKSE;20120531;0.1
BEKSE;20120601;0.0
BEKSE;20120602;0.0
BEKSE;20120603;22.1
BEKSE;20120604;15.8
BEKSE;20120605;0.0
BEKSE;20120606;1.4
BEKSE;20120607;0.1
BEKSE;20120608;12.1
BEKSE;20120609;5.4
BEKSE;20120610;11.1
BEKSE;20120611;5.4
BEKSE;20120612;14.7
BEKSE;20120613;5.1
BEKSE;20120614;0.0
BEKSE;20120615;0.0
BEKSE;20120616;0.0
BEKSE;20120617;0.0
BEKSE;20120618;1.5
BEKSE;20120619;0.0
BEKSE;20120620;8.3
BEKSE;20120621;10.3
BEKSE;20120622;6.6
BEKSE;20120623;0.0
BEKSE;20120624;0.1
BEKSE;20120625;11.2
BEKSE;20120626;5.2
BEKSE;20120627;0.0
BEKSE;20120628;0.0
BEKSE;20120629;0.0
BEKSE;20120630;0.2
BEKSE;20120701;11.8
BEKSE;20120702;56.6
BEKSE;20120703;0.0
BEKSE;20120704;3.6
BEKSE;20120705;4.4
BEKSE;20120706;24.7
BEKSE;20120707;0.3
BEKSE;20120708;0.1
BEKSE;20120709;2.5
BEKSE;20120710;2.6
BEKSE;20120711;5.4
BEKSE;20120712;0.0
BEKSE;20120713;4.8
BEKSE;20120714;2.2
BEKSE;20120715;3.9
BEKSE;20120716;0.1
BEKSE;20120717;0.0
BEKSE;20120718;0.0
BEKSE;20120719;0.0
BEKSE;20120720;5.1
BEKSE;20120721;18.6
BEKSE;20120722;0.0
BEKSE;20120723;0.0
BEKSE;20120724;2.6
BEKSE;20120725;0.0
BEKSE;20120726;0.0
BEKSE;20120727;9.2
BEKSE;20120728;12.5
BEKSE;20120729;6.9
BEKSE;20120730;0.0
BEKSE;20120731;0.0
BEKSE;20120801;4.3
BEKSE;20120802;6.0
BEKSE;20120803;1.2
BEKSE;20120804;10.6
BEKSE;20120805;9.9
BEKSE;20120806;13.9
BEKSE;20120807;0.0
BEKSE;20120808;0.0
BEKSE;20120809;0.0
BEKSE;20120810;0.0
BEKSE;20120811;0.0
BEKSE;20120812;1.8
BEKSE;20120813;0.1
BEKSE;20120814;0.0
BEKSE;20120815;0.1
BEKSE;20120816;6.7
BEKSE;20120817;0.0
BEKSE;20120818;0.0
BEKSE;20120819;0.0
BEKSE;20120820;6.9
BEKSE;20120821;0.0
BEKSE;20120822;3.0
BEKSE;20120823;0.3
BEKSE;20120824;6.2
BEKSE;20120825;13.5
BEKSE;20120826;0.5
BEKSE;20120827;0.0
BEKSE;20120828;2.5
BEKSE;20120829;1.7
BEKSE;20120830;18.5
BEKSE;20120831;33.2
BEKSE;20120901;14.8
BEKSE;20120902;0.0
BEKSE;20120903;0.0
BEKSE;20120904;0.0
BEKSE;20120905;0.0
BEKSE;20120906;0.0
BEKSE;20120907;0.0
BEKSE;20120908;0.0
BEKSE;20120909;0.0
BEKSE;20120910;0.0
BEKSE;20120911;0.7
BEKSE;20120912;29.4
BEKSE;20120913;3.4
BEKSE;20120914;0.0
BEKSE;20120915;0.0
BEKSE;20120916;0.0
BEKSE;20120917;0.0
BEKSE;20120918;2.0
BEKSE;20120919;19.1
BEKSE;20120920;0.0
BEKSE;20120921;0.4
BEKSE;20120922;6.2
BEKSE;20120923;0.0
BEKSE;20120924;3.3
BEKSE;20120925;0.0
BEKSE;20120926;14.9
BEKSE;20120927;0.6
BEKSE;20120928;0.0
BEKSE;20120929;1.4
BEKSE;20120930;1.6
BEKSE;20121001;0.1
BEKSE;20121002;0.0
BEKSE;20121003;0.0
BEKSE;20121004;0.0
BEKSE;20121005;0.0
BEKSE;20121006;0.0
BEKSE;20121007;10.0
BEKSE;20121008;4.2
BEKSE;20121009;38.3
BEKSE;20121010;13.8
BEKSE;20121011;0.3
BEKSE;20121012;5.4
BEKSE;20121013;0.0
BEKSE;20121014;0.3
BEKSE;20121015;20.5
BEKSE;20121016;0.1
BEKSE;20121017;0.0
BEKSE;20121018;0.0
BEKSE;20121019;0.0
BEKSE;20121020;0.0
BEKSE;20121021;0.0
BEKSE;20121022;0.0
BEKSE;20121023;0.0
BEKSE;20121024;0.0
BEKSE;20121025;0.0
BEKSE;20121026;0.0
BEKSE;20121027;12.8
BEKSE;20121028;3.2
BEKSE;20121029;0.1
BEKSE;20121030;0.0
BEKSE;20121031;0.0
BEKSE;20121101;0.3
BEKSE;20121102;0.8
BEKSE;20121103;0.0
BEKSE;20121104;8.3
BEKSE;20121105;3.7
BEKSE;20121106;6.7
BEKSE;20121107;0.0
BEKSE;20121108;0.0
BEKSE;20121109;1.1
BEKSE;20121110;1.9
BEKSE;20121111;13.9
BEKSE;20121112;0.0
BEKSE;20121113;0.0
BEKSE;20121114;0.0
BEKSE;20121115;0.0
BEKSE;20121116;0.0
BEKSE;20121117;0.0
BEKSE;20121118;0.0
BEKSE;20121119;0.0
BEKSE;20121120;0.0
BEKSE;20121121;0.0
BEKSE;20121122;0.0
BEKSE;20121123;0.0
BEKSE;20121124;0.0
BEKSE;20121125;0.0
BEKSE;20121126;0.3
BEKSE;20121127;9.8
BEKSE;20121128;15.5
BEKSE;20121129;13.2
BEKSE;20121130;0.3
BEKSE;20121201;0.0
BEKSE;20121202;3.0
BEKSE;20121203;4.0
BEKSE;20121204;4.7
BEKSE;20121205;5.3
BEKSE;20121206;5.0
BEKSE;20121207;5.0
BEKSE;20121208;5.7
BEKSE;20121209;1.2
BEKSE;20121210;6.6
BEKSE;20121211;1.3
BEKSE;20121212;0.0
BEKSE;20121213;0.0
BEKSE;20121214;0.0
BEKSE;20121215;7.0
BEKSE;20121216;0.5
BEKSE;20121217;2.5
BEKSE;20121218;8.9
BEKSE;20121219;0.1
BEKSE;20121220;0.9
BEKSE;20121221;1.4
BEKSE;20121222;10.0
BEKSE;20121223;5.7
BEKSE;20121224;0.0
BEKSE;20121225;0.0
BEKSE;20121226;5.7
BEKSE;20121227;2.6
BEKSE;20121228;1.5
BEKSE;20121229;0.0
BEKSE;20121230;0.0
BEKSE;20121231;0.0
BEKSE;20130101;1.2
BEKSE;20130102;2.9
BEKSE;20130103;0.8
BEKSE;20130104;0.0
BEKSE;20130105;0.0
BEKSE;20130106;0.0
BEKSE;20130107;0.0
BEKSE;20130108;0.0
BEKSE;20130109;0.0
BEKSE;20130110;1.8
BEKSE;20130111;16.4
BEKSE;20130112;0.0
BEKSE;20130113;0.2
BEKSE;20130114;3.1
BEKSE;20130115;0.1
BEKSE;20130116;0.3
BEKSE;20130117;0.2
BEKSE;20130118;0.0
BEKSE;20130119;0.2
BEKSE;20130120;0.7
BEKSE;20130121;1.5
BEKSE;20130122;0.0
BEKSE;20130123;0.0
BEKSE;20130124;0.0
BEKSE;20130125;0.0
BEKSE;20130126;0.0
BEKSE;20130127;1.8
BEKSE;20130128;7.2
BEKSE;20130129;3.9
BEKSE;20130130;3.6
BEKSE;20130131;0.1
BEKSE;20130201;1.6
BEKSE;20130202;11.7
BEKSE;20130203;0.1
BEKSE;20130204;1.7
BEKSE;20130205;6.3
BEKSE;20130206;3.7
BEKSE;20130207;3.9
BEKSE;20130208;3.9
BEKSE;20130209;1.8
BEKSE;20130210;0.0
BEKSE;20130211;3.8
BEKSE;20130212;5.4
BEKSE;20130213;0.0
BEKSE;20130214;0.0
BEKSE;20130215;3.8
BEKSE;20130216;0.1
BEKSE;20130217;0.0
BEKSE;20130218;0.0
BEKSE;20130219;0.0
BEKSE;20130220;2.0
BEKSE;20130221;0.6
BEKSE;20130222;0.3
BEKSE;20130223;0.0
BEKSE;20130224;2.4
BEKSE;20130225;0.9
BEKSE;20130226;0.5
BEKSE;20130227;0.0
BEKSE;20130228;0.6
BEKSE;20130301;0.0
BEKSE;20130302;0.0
BEKSE;20130303;0.0
BEKSE;20130304;0.0
BEKSE;20130305;0.1
BEKSE;20130306;0.3
BEKSE;20130307;0.0
BEKSE;20130308;0.9
BEKSE;20130309;0.2
BEKSE;20130310;0.0
BEKSE;20130311;0.6
BEKSE;20130312;0.1
BEKSE;20130313;1.2
BEKSE;20130314;0.7
BEKSE;20130315;0.0
BEKSE;20130316;0.0
BEKSE;20130317;0.0
BEKSE;20130318;8.8
BEKSE;20130319;0.9
BEKSE;20130320;2.0
BEKSE;20130321;0.6
BEKSE;20130322;0.0
BEKSE;20130323;0.0
BEKSE;20130324;0.0
BEKSE;20130325;4.6
BEKSE;20130326;0.4
BEKSE;20130327;0.0
BEKSE;20130328;3.9
BEKSE;20130329;0.6
BEKSE;20130330;5.1
BEKSE;20130331;2.0
BEKSE;20130401;0.0
BEKSE;20130402;0.0
BEKSE;20130403;0.0
BEKSE;20130404;0.0
BEKSE;20130405;4.0
BEKSE;20130406;0.0
BEKSE;20130407;0.0
BEKSE;20130408;5.2
BEKSE;20130409;2.4
BEKSE;20130410;0.0
BEKSE;20130411;3.8
BEKSE;20130412;8.7
BEKSE;20130413;0.0
BEKSE;20130414;0.0
BEKSE;20130415;0.0
BEKSE;20130416;0.0
BEKSE;20130417;0.0
BEKSE;20130418;0.0
BEKSE;20130419;25.0
BEKSE;20130420;20.6
BEKSE;20130421;0.2
BEKSE;20130422;1.2
BEKSE;20130423;0.0
BEKSE;20130424;0.0
BEKSE;20130425;0.0
BEKSE;20130426;2.9
BEKSE;20130427;23.8
BEKSE;20130428;2.7
BEKSE;20130429;0.9
BEKSE;20130430;0.0
BEKSE;20130501;1.4
BEKSE;20130502;5.3
BEKSE;20130503;10.6
BEKSE;20130504;3.0
BEKSE;20130505;0.0
BEKSE;20130506;6.6
BEKSE;20130507;1.3
BEKSE;20130508;0.0
BEKSE;20130509;7.2
BEKSE;20130510;24.3
BEKSE;20130511;5.4
BEKSE;20130512;1.7
BEKSE;20130513;0.1
BEKSE;20130514;0.2
BEKSE;20130515;0.4
BEKSE;20130516;13.5
BEKSE;20130517;19.8
BEKSE;20130518;1.1
BEKSE;20130519;16.7
BEKSE;20130520;0.5
BEKSE;20130521;1.5
BEKSE;20130522;13.4
BEKSE;20130523;4.4
BEKSE;20130524;1.4
BEKSE;20130525;6.1
BEKSE;20130526;3.6
BEKSE;20130527;0.0
BEKSE;20130528;8.7
BEKSE;20130529;23.7
BEKSE;20130530;2.6
BEKSE;20130531;26.1
BEKSE;20130601;39.8
BEKSE;20130602;6.9
BEKSE;20130603;0.0
BEKSE;20130604;0.0
BEKSE;20130605;8.9
BEKSE;20130606;0.0
BEKSE;20130607;0.0
BEKSE;20130608;0.0
BEKSE;20130609;11.2
BEKSE;20130610;14.0
BEKSE;20130611;1.8
BEKSE;20130612;0.0
BEKSE;20130613;4.3
BEKSE;20130614;1.0
BEKSE;20130615;0.4
BEKSE;20130616;0.0
BEKSE;20130617;0.0
BEKSE;20130618;0.0
BEKSE;20130619;0.0
BEKSE;20130620;18.4
BEKSE;20130621;16.4
BEKSE;20130622;6.6
BEKSE;20130623;13.9
BEKSE;20130624;7.8
BEKSE;20130625;6.1
BEKSE;20130626;0.0
BEKSE;20130627;5.0
BEKSE;20130628;0.0
BEKSE;20130629;24.6
BEKSE;20130630;0.0
BEKSE;20130701;0.0
BEKSE;20130702;9.2
BEKSE;20130703;11.8
BEKSE;20130704;1.3
BEKSE;20130705;0.0
BEKSE;20130706;0.0
BEKSE;20130707;0.0
BEKSE;20130708;10.3
BEKSE;20130709;14.3
BEKSE;20130710;0.0
BEKSE;20130711;0.0
BEKSE;20130712;0.0
BEKSE;20130713;0.0
BEKSE;20130714;0.0
BEKSE;20130715;0.0
BEKSE;20130716;0.0
BEKSE;20130717;4.9
BEKSE;20130718;0.0
BEKSE;20130719;3.0
BEKSE;20130720;23.0
BEKSE;20130721;15.7
BEKSE;20130722;0.3
BEKSE;20130723;1.2
BEKSE;20130724;0.4
BEKSE;20130725;3.5
BEKSE;20130726;0.0
BEKSE;20130727;0.0
BEKSE;20130728;0.0
BEKSE;20130729;48.6
BEKSE;20130730;1.4
BEKSE;20130731;0.0
BEKSE;20130801;0.0
BEKSE;20130802;0.0
BEKSE;20130803;15.9
BEKSE;20130804;0.9
BEKSE;20130805;5.1
BEKSE;20130806;9.7
BEKSE;20130807;29.4
BEKSE;20130808;19.5
BEKSE;20130809;11.3
BEKSE;20130810;0.0
BEKSE;20130811;0.0
BEKSE;20130812;0.0
BEKSE;20130813;0.7
BEKSE;20130814;0.0
BEKSE;20130815;0.0
BEKSE;20130816;0.0
BEKSE;20130817;0.0
BEKSE;20130818;11.1
BEKSE;20130819;16.7
BEKSE;20130820;0.0
BEKSE;20130821;0.0
BEKSE;20130822;0.0
BEKSE;20130823;1.1
BEKSE;20130824;13.1
BEKSE;20130825;3.3
BEKSE;20130826;0.2
BEKSE;20130827;7.9
BEKSE;20130828;7.6
BEKSE;20130829;0.0
BEKSE;20130830;0.0
BEKSE;20130831;0.0
BEKSE;20130901;0.0
BEKSE;20130902;0.0
BEKSE;20130903;0.0
BEKSE;20130904;0.0
BEKSE;20130905;0.0
BEKSE;20130906;0.0
BEKSE;20130907;4.4
BEKSE;20130908;31.3
BEKSE;20130909;4.0
BEKSE;20130910;17.4
BEKSE;20130911;0.7
BEKSE;20130912;4.9
BEKSE;20130913;0.0
BEKSE;20130914;2.1
BEKSE;20130915;13.1
BEKSE;20130916;16.3
BEKSE;20130917;10.4
BEKSE;20130918;12.5
BEKSE;20130919;0.4
BEKSE;20130920;0.0
BEKSE;20130921;0.0
BEKSE;20130922;0.0
BEKSE;20130923;0.0
BEKSE;20130924;0.0
BEKSE;20130925;0.0
BEKSE;20130926;0.5
BEKSE;20130927;0.0
BEKSE;20130928;0.1
BEKSE;20130929;27.5
BEKSE;20130930;4.1
BEKSE;20131001;1.0
BEKSE;20131002;0.0
BEKSE;20131003;0.0
BEKSE;20131004;1.5
BEKSE;20131005;10.9
BEKSE;20131006;0.8
BEKSE;20131007;0.1
BEKSE;20131008;0.4
BEKSE;20131009;0.8
BEKSE;20131010;5.3
BEKSE;20131011;4.5
BEKSE;20131012;15.2
BEKSE;20131013;0.0
BEKSE;20131014;0.1
BEKSE;20131015;2.0
BEKSE;20131016;15.6
BEKSE;20131017;2.2
BEKSE;20131018;0.0
BEKSE;20131019;0.0
BEKSE;20131020;2.6
BEKSE;20131021;0.0
BEKSE;20131022;0.0
BEKSE;20131023;10.2
BEKSE;20131024;0.0
BEKSE;20131025;0.0
BEKSE;20131026;0.0
BEKSE;20131027;0.5
BEKSE;20131028;0.0
BEKSE;20131029;5.6
BEKSE;20131030;1.6
BEKSE;20131031;0.0
BEKSE;20131101;0.0
BEKSE;20131102;4.7
BEKSE;20131103;11.4
BEKSE;20131104;0.2
BEKSE;20131105;3.2
BEKSE;20131106;5.5
BEKSE;20131107;0.0
BEKSE;20131108;7.9
BEKSE;20131109;4.0
BEKSE;20131110;17.0
BEKSE;20131111;0.9
BEKSE;20131112;0.0
BEKSE;20131113;0.0
BEKSE;20131114;4.0
BEKSE;20131115;13.6
BEKSE;20131116;0.0
BEKSE;20131117;0.0
BEKSE;20131118;0.0
BEKSE;20131119;6.1
BEKSE;20131120;6.0
BEKSE;20131121;18.9
BEKSE;20131122;2.7
BEKSE;20131123;0.8
BEKSE;20131124;0.7
BEKSE;20131125;0.1
BEKSE;20131126;0.0
BEKSE;20131127;0.0
BEKSE;20131128;0.0
BEKSE;20131129;0.0
BEKSE;20131130;5.3
BEKSE;20131201;0.0
BEKSE;20131202;0.0
BEKSE;20131203;0.0
BEKSE;20131204;0.0
BEKSE;20131205;0.0
BEKSE;20131206;0.0
BEKSE;20131207;0.0
BEKSE;20131208;0.0
BEKSE;20131209;0.0
BEKSE;20131210;0.0
BEKSE;20131211;0.0
BEKSE;20131212;0.0
BEKSE;20131213;0.0
BEKSE;20131214;0.1
BEKSE;20131215;0.0
BEKSE;20131216;0.0
BEKSE;20131217;0.0
BEKSE;20131218;0.0
BEKSE;20131219;0.0
BEKSE;20131220;1.9
BEKSE;20131221;0.0
BEKSE;20131222;0.0
BEKSE;20131223;0.0
BEKSE;20131224;0.1
BEKSE;20131225;12.1
BEKSE;20131226;30.7
BEKSE;20131227;0.0
BEKSE;20131228;7.9
BEKSE;20131229;1.9
BEKSE;20131230;0.0
BEKSE;20131231;0.0
BEKSE;20140101;0.0
BEKSE;20140102;2.9
BEKSE;20140103;0.3
BEKSE;20140104;4.9
BEKSE;20140105;7.8
BEKSE;20140106;0.0
BEKSE;20140107;0.0
BEKSE;20140108;0.0
BEKSE;20140109;0.0
BEKSE;20140110;0.1
BEKSE;20140111;0.0
BEKSE;20140112;0.0
BEKSE;20140113;1.9
BEKSE;20140114;14.2
BEKSE;20140115;0.3
BEKSE;20140116;0.0
BEKSE;20140117;4.9
BEKSE;20140118;4.1
BEKSE;20140119;0.0
BEKSE;20140120;9.2
BEKSE;20140121;1.4
BEKSE;20140122;0.0
BEKSE;20140123;0.1
BEKSE;20140124;7.9
BEKSE;20140125;0.0
BEKSE;20140126;2.5
BEKSE;20140127;3.7
BEKSE;20140128;0.0
BEKSE;20140129;0.9
BEKSE;20140130;0.0
BEKSE;20140131;0.2
BEKSE;20140201;11.9
BEKSE;20140202;8.1
BEKSE;20140203;0.6
BEKSE;20140204;3.2
BEKSE;20140205;3.7
BEKSE;20140206;0.0
BEKSE;20140207;10.2
BEKSE;20140208;1.7
BEKSE;20140209;0.0
BEKSE;20140210;3.5
BEKSE;20140211;2.9
BEKSE;20140212;0.0
BEKSE;20140213;9.2
BEKSE;20140214;0.0
