 

stn;time;rre150d0
SLFTIT;20110916;1.0
SLFTIT;20110917;10.0
SLFTIT;20110918;4.2
SLFTIT;20110919;0.0
SLFTIT;20110920;28.6
SLFTIT;20110921;0.6
SLFTIT;20110922;0.0
SLFTIT;20110923;0.0
SLFTIT;20110924;0.0
SLFTIT;20110925;0.0
SLFTIT;20110926;0.0
SLFTIT;20110927;0.0
SLFTIT;20110928;0.0
SLFTIT;20110929;0.0
SLFTIT;20110930;0.0
SLFTIT;20111001;0.0
SLFTIT;20111002;0.0
SLFTIT;20111003;0.0
SLFTIT;20111004;0.0
SLFTIT;20111005;0.0
SLFTIT;20111006;11.8
SLFTIT;20111007;-
SLFTIT;20111008;-
SLFTIT;20111009;44.4
SLFTIT;20111010;32.0
SLFTIT;20111011;0.0
SLFTIT;20111012;0.6
SLFTIT;20111013;1.4
SLFTIT;20111014;0.0
SLFTIT;20111015;0.0
SLFTIT;20111016;0.0
SLFTIT;20111017;0.0
SLFTIT;20111018;0.0
SLFTIT;20111019;0.4
SLFTIT;20111020;0.0
SLFTIT;20111021;2.4
SLFTIT;20111022;1.4
SLFTIT;20111023;0.8
SLFTIT;20111024;0.8
SLFTIT;20111025;7.2
SLFTIT;20111026;1.2
SLFTIT;20111027;0.0
SLFTIT;20111028;0.0
SLFTIT;20111029;0.0
SLFTIT;20111030;0.0
SLFTIT;20111031;0.0
SLFTIT;20111101;0.0
SLFTIT;20111102;0.0
SLFTIT;20111103;4.0
SLFTIT;20111104;0.0
SLFTIT;20111105;2.6
SLFTIT;20111106;4.4
SLFTIT;20111107;1.4
SLFTIT;20111108;0.0
SLFTIT;20111109;0.0
SLFTIT;20111110;0.0
SLFTIT;20111111;0.0
SLFTIT;20111112;0.0
SLFTIT;20111113;0.0
SLFTIT;20111114;0.0
SLFTIT;20111115;0.0
SLFTIT;20111116;0.0
SLFTIT;20111117;0.0
SLFTIT;20111118;0.0
SLFTIT;20111119;0.0
SLFTIT;20111120;0.0
SLFTIT;20111121;0.0
SLFTIT;20111122;0.0
SLFTIT;20111123;0.0
SLFTIT;20111124;0.0
SLFTIT;20111125;0.0
SLFTIT;20111126;0.0
SLFTIT;20111127;0.0
SLFTIT;20111128;0.0
SLFTIT;20111129;0.0
SLFTIT;20111130;0.0
SLFTIT;20111201;0.0
SLFTIT;20111202;0.0
SLFTIT;20111203;0.0
SLFTIT;20111204;2.8
SLFTIT;20111205;0.0
SLFTIT;20111206;0.0
SLFTIT;20111207;0.2
SLFTIT;20111208;0.4
SLFTIT;20111209;0.0
SLFTIT;20111210;0.0
SLFTIT;20111211;0.0
SLFTIT;20111212;0.0
SLFTIT;20111213;0.4
SLFTIT;20111214;0.0
SLFTIT;20111215;0.0
SLFTIT;20111216;-
SLFTIT;20111217;0.0
SLFTIT;20111218;0.0
SLFTIT;20111219;0.0
SLFTIT;20111220;0.0
SLFTIT;20111221;0.0
SLFTIT;20111222;0.0
SLFTIT;20111223;1.8
SLFTIT;20111224;0.0
SLFTIT;20111225;0.0
SLFTIT;20111226;1.2
SLFTIT;20111227;0.0
SLFTIT;20111228;0.0
SLFTIT;20111229;0.0
SLFTIT;20111230;0.2
SLFTIT;20111231;0.0
SLFTIT;20120101;1.0
SLFTIT;20120102;0.0
SLFTIT;20120103;0.0
SLFTIT;20120104;0.2
SLFTIT;20120105;0.0
SLFTIT;20120106;0.0
SLFTIT;20120107;0.0
SLFTIT;20120108;0.0
SLFTIT;20120109;0.0
SLFTIT;20120110;0.0
SLFTIT;20120111;0.0
SLFTIT;20120112;0.0
SLFTIT;20120113;0.0
SLFTIT;20120114;0.0
SLFTIT;20120115;0.0
SLFTIT;20120116;0.0
SLFTIT;20120117;0.0
SLFTIT;20120118;0.0
SLFTIT;20120119;0.2
SLFTIT;20120120;0.0
SLFTIT;20120121;0.0
SLFTIT;20120122;0.0
SLFTIT;20120123;0.0
SLFTIT;20120124;0.0
SLFTIT;20120125;0.0
SLFTIT;20120126;0.0
SLFTIT;20120127;0.0
SLFTIT;20120128;0.0
SLFTIT;20120129;0.0
SLFTIT;20120130;0.0
SLFTIT;20120131;0.0
SLFTIT;20120201;0.0
SLFTIT;20120202;0.0
SLFTIT;20120203;0.0
SLFTIT;20120204;0.0
SLFTIT;20120205;-
SLFTIT;20120206;0.0
SLFTIT;20120207;0.0
SLFTIT;20120208;0.0
SLFTIT;20120209;0.0
SLFTIT;20120210;0.0
SLFTIT;20120211;0.0
SLFTIT;20120212;0.0
SLFTIT;20120213;0.0
SLFTIT;20120214;0.0
SLFTIT;20120215;0.0
SLFTIT;20120216;0.0
SLFTIT;20120217;0.0
SLFTIT;20120218;0.0
SLFTIT;20120219;0.0
SLFTIT;20120220;0.0
SLFTIT;20120221;0.0
SLFTIT;20120222;1.0
SLFTIT;20120223;1.0
SLFTIT;20120224;0.2
SLFTIT;20120225;0.2
SLFTIT;20120226;0.0
SLFTIT;20120227;0.0
SLFTIT;20120228;2.2
SLFTIT;20120229;4.4
SLFTIT;20120301;-
SLFTIT;20120302;-
SLFTIT;20120303;0.0
SLFTIT;20120304;0.0
SLFTIT;20120305;0.0
SLFTIT;20120306;0.0
SLFTIT;20120307;0.0
SLFTIT;20120308;0.0
SLFTIT;20120309;0.0
SLFTIT;20120310;0.8
SLFTIT;20120311;-
SLFTIT;20120312;1.0
SLFTIT;20120313;0.0
SLFTIT;20120314;0.0
SLFTIT;20120315;0.0
SLFTIT;20120316;0.0
SLFTIT;20120317;0.0
SLFTIT;20120318;0.0
SLFTIT;20120319;-
SLFTIT;20120320;1.6
SLFTIT;20120321;3.6
SLFTIT;20120322;0.0
SLFTIT;20120323;-
SLFTIT;20120324;0.0
SLFTIT;20120325;0.0
SLFTIT;20120326;0.0
SLFTIT;20120327;0.0
SLFTIT;20120328;0.0
SLFTIT;20120329;-
SLFTIT;20120330;2.8
SLFTIT;20120331;0.0
SLFTIT;20120401;-
SLFTIT;20120402;-
SLFTIT;20120403;0.8
SLFTIT;20120404;0.4
SLFTIT;20120405;4.2
SLFTIT;20120406;1.8
SLFTIT;20120407;0.6
SLFTIT;20120408;0.0
SLFTIT;20120409;2.6
