 

stn;time;rre150d0
SLFGU2;20000816;0.0
SLFGU2;20000817;2.6
SLFGU2;20000818;0.0
SLFGU2;20000819;0.0
SLFGU2;20000820;1.0
SLFGU2;20000821;27.8
SLFGU2;20000822;0.0
SLFGU2;20000823;0.0
SLFGU2;20000824;0.0
SLFGU2;20000825;0.0
SLFGU2;20000826;0.8
SLFGU2;20000827;16.4
SLFGU2;20000828;0.0
SLFGU2;20000829;0.0
SLFGU2;20000830;6.0
SLFGU2;20000831;21.6
SLFGU2;20000901;0.2
SLFGU2;20000902;8.6
SLFGU2;20000903;14.0
SLFGU2;20000904;5.6
SLFGU2;20000905;1.2
SLFGU2;20000906;6.0
SLFGU2;20000907;6.2
SLFGU2;20000908;0.0
SLFGU2;20000909;0.0
SLFGU2;20000910;0.0
SLFGU2;20000911;0.0
SLFGU2;20000912;0.8
SLFGU2;20000913;3.6
SLFGU2;20000914;0.0
SLFGU2;20000915;0.0
SLFGU2;20000916;2.8
SLFGU2;20000917;0.0
SLFGU2;20000918;0.0
SLFGU2;20000919;19.6
SLFGU2;20000920;35.6
SLFGU2;20000921;6.2
SLFGU2;20000922;1.0
SLFGU2;20000923;0.0
SLFGU2;20000924;0.0
SLFGU2;20000925;0.0
SLFGU2;20000926;0.0
SLFGU2;20000927;0.0
SLFGU2;20000928;0.0
SLFGU2;20000929;2.8
SLFGU2;20000930;27.4
SLFGU2;20001001;4.8
SLFGU2;20001002;4.2
SLFGU2;20001003;7.4
SLFGU2;20001004;0.0
SLFGU2;20001005;9.2
SLFGU2;20001006;0.2
SLFGU2;20001007;0.0
SLFGU2;20001008;2.8
SLFGU2;20001009;2.4
SLFGU2;20001010;0.0
SLFGU2;20001011;3.4
SLFGU2;20001012;11.0
SLFGU2;20001013;31.0
SLFGU2;20001014;20.8
SLFGU2;20001015;10.6
SLFGU2;20001016;0.8
SLFGU2;20001017;3.0
SLFGU2;20001018;0.0
SLFGU2;20001019;0.0
SLFGU2;20001020;0.0
SLFGU2;20001021;0.0
SLFGU2;20001022;0.0
SLFGU2;20001023;0.0
SLFGU2;20001024;0.0
SLFGU2;20001025;0.0
SLFGU2;20001026;3.2
SLFGU2;20001027;0.0
SLFGU2;20001028;0.0
SLFGU2;20001029;-
SLFGU2;20001030;1.0
SLFGU2;20001031;1.4
SLFGU2;20001101;0.4
SLFGU2;20001102;0.0
SLFGU2;20001103;0.0
SLFGU2;20001104;0.0
SLFGU2;20001105;0.0
SLFGU2;20001106;0.0
SLFGU2;20001107;0.0
SLFGU2;20001108;0.0
SLFGU2;20001109;0.2
SLFGU2;20001110;0.0
SLFGU2;20001111;0.0
SLFGU2;20001112;0.0
SLFGU2;20001113;0.0
SLFGU2;20001114;0.0
SLFGU2;20001115;0.0
SLFGU2;20001116;1.6
SLFGU2;20001117;0.2
SLFGU2;20001118;0.0
SLFGU2;20001119;1.8
SLFGU2;20001120;0.0
SLFGU2;20001121;0.0
SLFGU2;20001122;0.8
SLFGU2;20001123;0.4
SLFGU2;20001124;0.0
SLFGU2;20001125;0.0
SLFGU2;20001126;0.0
SLFGU2;20001127;14.4
SLFGU2;20001128;0.0
SLFGU2;20001129;0.0
