 

stn;time;rre150d0
TIT;20160413;25.3
TIT;20160414;4.4
TIT;20160415;1.4
TIT;20160416;5.3
TIT;20160417;16.1
TIT;20160418;13.9
TIT;20160419;0.0
TIT;20160420;0.4
TIT;20160421;0.0
TIT;20160422;6.1
TIT;20160423;20.6
TIT;20160424;25.0
TIT;20160425;5.3
TIT;20160426;17.3
TIT;20160427;0.2
TIT;20160428;0.5
TIT;20160429;0.1
TIT;20160430;13.0
TIT;20160501;16.9
TIT;20160502;2.6
TIT;20160503;57.9
TIT;20160504;0.9
TIT;20160505;0.0
TIT;20160506;0.7
TIT;20160507;0.0
TIT;20160508;0.0
TIT;20160509;0.4
TIT;20160510;0.0
TIT;20160511;4.7
TIT;20160512;36.9
TIT;20160513;51.6
TIT;20160514;33.8
TIT;20160515;1.0
TIT;20160516;4.1
TIT;20160517;0.0
TIT;20160518;7.5
TIT;20160519;15.3
TIT;20160520;0.6
TIT;20160521;0.0
TIT;20160522;15.2
TIT;20160523;33.3
TIT;20160524;1.4
TIT;20160525;0.4
TIT;20160526;0.3
TIT;20160527;42.1
TIT;20160528;2.2
TIT;20160529;10.4
TIT;20160530;2.8
TIT;20160531;6.5
TIT;20160601;2.7
TIT;20160602;2.0
TIT;20160603;13.4
TIT;20160604;2.6
TIT;20160605;3.4
TIT;20160606;2.5
TIT;20160607;15.6
TIT;20160608;16.8
TIT;20160609;24.2
TIT;20160610;7.5
TIT;20160611;5.2
TIT;20160612;10.0
TIT;20160613;13.3
TIT;20160614;12.6
TIT;20160615;2.7
TIT;20160616;33.1
TIT;20160617;7.6
TIT;20160618;13.0
TIT;20160619;11.3
TIT;20160620;3.0
TIT;20160621;4.3
TIT;20160622;0.0
TIT;20160623;0.0
TIT;20160624;0.1
TIT;20160625;13.7
TIT;20160626;6.7
TIT;20160627;0.0
TIT;20160628;0.6
TIT;20160629;16.3
TIT;20160630;7.3
TIT;20160701;3.6
TIT;20160702;19.6
TIT;20160703;1.0
TIT;20160704;0.0
TIT;20160705;9.1
TIT;20160706;0.0
TIT;20160707;0.0
TIT;20160708;1.0
