 

stn;time;rre150d0
SLFUR2;19981001;2.0
SLFUR2;19981002;7.0
SLFUR2;19981003;8.8
SLFUR2;19981004;2.8
SLFUR2;19981005;20.0
SLFUR2;19981006;46.2
SLFUR2;19981007;6.4
SLFUR2;19981008;4.2
SLFUR2;19981009;7.2
SLFUR2;19981010;1.0
SLFUR2;19981011;5.0
SLFUR2;19981012;0.0
SLFUR2;19981013;0.4
SLFUR2;19981014;1.0
SLFUR2;19981015;0.0
SLFUR2;19981016;0.0
SLFUR2;19981017;3.2
SLFUR2;19981018;0.2
SLFUR2;19981019;0.0
SLFUR2;19981020;0.0
SLFUR2;19981021;2.0
SLFUR2;19981022;0.0
SLFUR2;19981023;0.4
SLFUR2;19981024;2.2
SLFUR2;19981025;2.6
SLFUR2;19981026;0.6
SLFUR2;19981027;0.6
SLFUR2;19981028;8.8
SLFUR2;19981029;2.6
SLFUR2;19981030;0.0
SLFUR2;19981031;0.8
SLFUR2;19981101;1.4
SLFUR2;19981102;0.4
SLFUR2;19981103;1.0
SLFUR2;19981104;0.0
SLFUR2;19981105;0.0
SLFUR2;19981106;0.0
SLFUR2;19981107;0.2
SLFUR2;19981108;0.0
SLFUR2;19981109;0.8
SLFUR2;19981110;3.2
SLFUR2;19981111;0.0
SLFUR2;19981112;0.0
SLFUR2;19981113;0.0
SLFUR2;19981114;0.0
SLFUR2;19981115;0.0
SLFUR2;19981116;0.0
SLFUR2;19981117;0.0
SLFUR2;19981118;0.0
SLFUR2;19981119;0.0
SLFUR2;19981120;0.0
SLFUR2;19981121;0.0
SLFUR2;19981122;0.0
SLFUR2;19981123;0.0
SLFUR2;19981124;0.4
SLFUR2;19981125;0.2
SLFUR2;19981126;0.0
SLFUR2;19981127;0.0
SLFUR2;19981128;0.0
SLFUR2;19981129;0.0
SLFUR2;19981130;0.0
SLFUR2;19981201;0.0
SLFUR2;19981202;0.0
SLFUR2;19981203;0.0
SLFUR2;19981204;0.0
SLFUR2;19981205;0.0
SLFUR2;19981206;0.0
SLFUR2;19981207;0.0
SLFUR2;19981208;0.0
SLFUR2;19981209;0.0
SLFUR2;19981210;0.0
SLFUR2;19981211;0.0
SLFUR2;19981212;0.0
SLFUR2;19981213;0.8
SLFUR2;19981214;0.0
SLFUR2;19981215;0.6
SLFUR2;19981216;0.0
SLFUR2;19981217;0.0
SLFUR2;19981218;0.0
SLFUR2;19981219;0.0
SLFUR2;19981220;0.0
SLFUR2;19981221;0.0
SLFUR2;19981222;0.0
SLFUR2;19981223;0.0
SLFUR2;19981224;0.0
SLFUR2;19981225;0.0
SLFUR2;19981226;0.0
SLFUR2;19981227;0.0
SLFUR2;19981228;0.0
SLFUR2;19981229;0.0
SLFUR2;19981230;0.0
SLFUR2;19981231;0.0
SLFUR2;19990101;0.0
SLFUR2;19990102;0.0
SLFUR2;19990103;0.0
SLFUR2;19990104;2.4
SLFUR2;19990105;1.4
SLFUR2;19990106;0.0
SLFUR2;19990107;0.0
SLFUR2;19990108;0.0
SLFUR2;19990109;0.0
SLFUR2;19990110;0.0
SLFUR2;19990111;0.0
SLFUR2;19990112;0.0
SLFUR2;19990113;0.0
SLFUR2;19990114;0.0
SLFUR2;19990115;0.0
SLFUR2;19990116;0.0
SLFUR2;19990117;0.0
SLFUR2;19990118;0.0
SLFUR2;19990119;0.0
SLFUR2;19990120;0.0
SLFUR2;19990121;0.0
SLFUR2;19990122;0.0
SLFUR2;19990123;0.0
SLFUR2;19990124;0.0
SLFUR2;19990125;0.0
SLFUR2;19990126;0.0
SLFUR2;19990127;0.0
SLFUR2;19990128;0.6
SLFUR2;19990129;0.0
SLFUR2;19990130;24.4
SLFUR2;19990131;0.0
SLFUR2;19990201;0.0
SLFUR2;19990202;0.0
SLFUR2;19990203;0.0
SLFUR2;19990204;0.0
SLFUR2;19990205;0.0
SLFUR2;19990206;0.4
SLFUR2;19990207;0.0
SLFUR2;19990208;0.0
SLFUR2;19990209;0.0
SLFUR2;19990210;0.0
SLFUR2;19990211;0.0
SLFUR2;19990212;0.0
SLFUR2;19990213;0.0
SLFUR2;19990214;0.0
SLFUR2;19990215;0.0
SLFUR2;19990216;0.0
SLFUR2;19990217;0.2
SLFUR2;19990218;0.0
SLFUR2;19990219;0.0
SLFUR2;19990220;0.0
SLFUR2;19990221;0.0
SLFUR2;19990222;0.0
SLFUR2;19990223;0.0
SLFUR2;19990224;0.0
SLFUR2;19990225;0.0
SLFUR2;19990226;2.8
SLFUR2;19990227;0.0
SLFUR2;19990228;0.0
SLFUR2;19990301;0.0
SLFUR2;19990302;4.6
SLFUR2;19990303;0.0
SLFUR2;19990304;0.0
SLFUR2;19990305;0.0
SLFUR2;19990306;0.0
SLFUR2;19990307;0.0
SLFUR2;19990308;0.0
SLFUR2;19990309;0.0
SLFUR2;19990310;0.0
SLFUR2;19990311;5.2
SLFUR2;19990312;0.4
SLFUR2;19990313;0.0
SLFUR2;19990314;0.0
SLFUR2;19990315;0.0
SLFUR2;19990316;0.0
SLFUR2;19990317;0.0
SLFUR2;19990318;0.0
SLFUR2;19990319;0.0
SLFUR2;19990320;0.0
SLFUR2;19990321;0.0
SLFUR2;19990322;0.0
SLFUR2;19990323;0.0
SLFUR2;19990324;0.4
SLFUR2;19990325;0.0
SLFUR2;19990326;0.4
SLFUR2;19990327;3.6
SLFUR2;19990328;0.2
SLFUR2;19990329;5.0
SLFUR2;19990330;1.4
SLFUR2;19990331;0.0
SLFUR2;19990401;0.0
SLFUR2;19990402;0.0
SLFUR2;19990403;0.0
SLFUR2;19990404;1.4
SLFUR2;19990405;0.0
SLFUR2;19990406;0.4
SLFUR2;19990407;0.4
SLFUR2;19990408;0.0
SLFUR2;19990409;1.8
SLFUR2;19990410;0.0
SLFUR2;19990411;0.2
SLFUR2;19990412;0.0
SLFUR2;19990413;2.0
SLFUR2;19990414;2.2
SLFUR2;19990415;0.2
SLFUR2;19990416;0.0
SLFUR2;19990417;0.4
SLFUR2;19990418;0.2
SLFUR2;19990419;0.4
SLFUR2;19990420;0.0
SLFUR2;19990421;0.0
SLFUR2;19990422;0.2
SLFUR2;19990423;0.0
SLFUR2;19990424;0.0
SLFUR2;19990425;1.4
SLFUR2;19990426;0.8
SLFUR2;19990427;0.4
SLFUR2;19990428;0.0
SLFUR2;19990429;8.8
SLFUR2;19990430;0.8
SLFUR2;19990501;0.0
SLFUR2;19990502;0.0
SLFUR2;19990503;2.8
SLFUR2;19990504;12.8
SLFUR2;19990505;1.0
SLFUR2;19990506;0.8
SLFUR2;19990507;1.0
SLFUR2;19990508;11.4
SLFUR2;19990509;0.2
SLFUR2;19990510;0.4
SLFUR2;19990511;2.8
SLFUR2;19990512;4.4
SLFUR2;19990513;4.4
SLFUR2;19990514;6.4
SLFUR2;19990515;0.6
SLFUR2;19990516;7.0
SLFUR2;19990517;4.2
SLFUR2;19990518;28.0
SLFUR2;19990519;35.0
SLFUR2;19990520;14.0
SLFUR2;19990521;16.6
SLFUR2;19990522;2.8
SLFUR2;19990523;0.2
SLFUR2;19990524;1.4
SLFUR2;19990525;0.4
SLFUR2;19990526;0.0
SLFUR2;19990527;0.0
SLFUR2;19990528;0.0
SLFUR2;19990529;0.0
SLFUR2;19990530;0.0
SLFUR2;19990531;3.8
SLFUR2;19990601;0.0
SLFUR2;19990602;22.0
SLFUR2;19990603;18.4
SLFUR2;19990604;0.0
SLFUR2;19990605;16.4
