 

stn;time;rre150d0
SLFSH2;20000610;6.0
SLFSH2;20000611;0.4
SLFSH2;20000612;0.2
SLFSH2;20000613;4.8
SLFSH2;20000614;8.4
SLFSH2;20000615;0.0
SLFSH2;20000616;0.0
SLFSH2;20000617;0.0
SLFSH2;20000618;0.0
SLFSH2;20000619;0.0
SLFSH2;20000620;0.4
SLFSH2;20000621;1.0
SLFSH2;20000622;5.0
SLFSH2;20000623;0.0
SLFSH2;20000624;6.6
SLFSH2;20000625;8.4
SLFSH2;20000626;1.0
SLFSH2;20000627;0.6
SLFSH2;20000628;37.8
SLFSH2;20000629;0.0
SLFSH2;20000630;0.0
SLFSH2;20000701;0.4
SLFSH2;20000702;0.2
SLFSH2;20000703;4.4
SLFSH2;20000704;9.4
SLFSH2;20000705;0.0
SLFSH2;20000706;0.6
SLFSH2;20000707;14.4
SLFSH2;20000708;17.2
SLFSH2;20000709;11.8
SLFSH2;20000710;15.4
SLFSH2;20000711;3.0
SLFSH2;20000712;3.8
SLFSH2;20000713;27.4
SLFSH2;20000714;11.6
SLFSH2;20000715;1.6
SLFSH2;20000716;9.4
SLFSH2;20000717;14.4
SLFSH2;20000718;0.0
SLFSH2;20000719;0.0
SLFSH2;20000720;0.0
SLFSH2;20000721;0.0
SLFSH2;20000722;0.2
SLFSH2;20000723;6.0
SLFSH2;20000724;24.4
SLFSH2;20000725;14.2
SLFSH2;20000726;0.4
SLFSH2;20000727;12.0
SLFSH2;20000728;13.8
SLFSH2;20000729;27.8
SLFSH2;20000730;0.0
SLFSH2;20000731;0.0
SLFSH2;20000801;0.0
SLFSH2;20000802;3.6
SLFSH2;20000803;16.4
SLFSH2;20000804;12.4
SLFSH2;20000805;61.0
SLFSH2;20000806;23.4
SLFSH2;20000807;0.0
SLFSH2;20000808;0.0
SLFSH2;20000809;0.4
SLFSH2;20000810;0.0
SLFSH2;20000811;0.0
SLFSH2;20000812;1.0
SLFSH2;20000813;0.0
SLFSH2;20000814;0.0
SLFSH2;20000815;0.0
SLFSH2;20000816;0.0
SLFSH2;20000817;3.2
SLFSH2;20000818;1.4
SLFSH2;20000819;0.0
SLFSH2;20000820;1.4
SLFSH2;20000821;-
SLFSH2;20000822;-
SLFSH2;20000823;-
SLFSH2;20000824;-
SLFSH2;20000825;-
SLFSH2;20000826;0.2
SLFSH2;20000827;23.8
SLFSH2;20000828;0.0
SLFSH2;20000829;0.0
SLFSH2;20000830;5.8
SLFSH2;20000831;21.2
SLFSH2;20000901;0.2
SLFSH2;20000902;2.4
SLFSH2;20000903;7.4
SLFSH2;20000904;2.4
SLFSH2;20000905;4.4
SLFSH2;20000906;10.4
SLFSH2;20000907;5.2
SLFSH2;20000908;0.0
SLFSH2;20000909;0.0
SLFSH2;20000910;0.0
SLFSH2;20000911;0.0
SLFSH2;20000912;1.4
SLFSH2;20000913;0.0
SLFSH2;20000914;0.0
SLFSH2;20000915;0.0
SLFSH2;20000916;1.2
SLFSH2;20000917;0.0
SLFSH2;20000918;0.0
SLFSH2;20000919;10.8
SLFSH2;20000920;19.4
SLFSH2;20000921;3.6
SLFSH2;20000922;9.6
SLFSH2;20000923;0.0
SLFSH2;20000924;0.0
SLFSH2;20000925;0.0
SLFSH2;20000926;0.0
SLFSH2;20000927;0.0
SLFSH2;20000928;0.0
SLFSH2;20000929;4.0
SLFSH2;20000930;23.0
SLFSH2;20001001;6.6
SLFSH2;20001002;2.0
SLFSH2;20001003;5.4
SLFSH2;20001004;14.0
SLFSH2;20001005;8.0
SLFSH2;20001006;0.0
SLFSH2;20001007;0.0
SLFSH2;20001008;3.8
SLFSH2;20001009;3.4
SLFSH2;20001010;1.0
SLFSH2;20001011;3.4
SLFSH2;20001012;2.2
SLFSH2;20001013;24.8
SLFSH2;20001014;32.0
SLFSH2;20001015;9.6
SLFSH2;20001016;0.2
SLFSH2;20001017;2.4
SLFSH2;20001018;1.2
SLFSH2;20001019;0.0
SLFSH2;20001020;0.0
SLFSH2;20001021;0.0
SLFSH2;20001022;0.0
SLFSH2;20001023;0.0
SLFSH2;20001024;0.8
SLFSH2;20001025;0.0
SLFSH2;20001026;3.4
SLFSH2;20001027;0.6
SLFSH2;20001028;0.0
SLFSH2;20001029;0.2
SLFSH2;20001030;0.0
SLFSH2;20001031;0.0
SLFSH2;20001101;0.2
SLFSH2;20001102;0.2
SLFSH2;20001103;0.0
SLFSH2;20001104;0.0
SLFSH2;20001105;1.0
SLFSH2;20001106;0.8
SLFSH2;20001107;0.0
SLFSH2;20001108;0.0
SLFSH2;20001109;0.0
SLFSH2;20001110;0.0
SLFSH2;20001111;0.0
SLFSH2;20001112;0.0
SLFSH2;20001113;0.0
SLFSH2;20001114;0.0
SLFSH2;20001115;0.0
SLFSH2;20001116;0.0
SLFSH2;20001117;0.0
SLFSH2;20001118;0.2
SLFSH2;20001119;0.6
SLFSH2;20001120;0.0
SLFSH2;20001121;0.0
SLFSH2;20001122;1.4
SLFSH2;20001123;0.6
SLFSH2;20001124;0.0
SLFSH2;20001125;0.0
SLFSH2;20001126;0.0
SLFSH2;20001127;13.6
SLFSH2;20001128;0.0
SLFSH2;20001129;0.0
SLFSH2;20001130;0.0
SLFSH2;20001201;0.0
SLFSH2;20001202;0.0
SLFSH2;20001203;0.2
SLFSH2;20001204;0.2
SLFSH2;20001205;0.0
SLFSH2;20001206;0.0
SLFSH2;20001207;0.0
SLFSH2;20001208;0.0
SLFSH2;20001209;0.0
SLFSH2;20001210;0.2
SLFSH2;20001211;0.0
SLFSH2;20001212;0.0
SLFSH2;20001213;0.0
SLFSH2;20001214;0.0
SLFSH2;20001215;0.0
SLFSH2;20001216;0.0
SLFSH2;20001217;0.0
SLFSH2;20001218;0.0
SLFSH2;20001219;0.4
SLFSH2;20001220;0.2
SLFSH2;20001221;0.0
SLFSH2;20001222;0.0
SLFSH2;20001223;0.0
SLFSH2;20001224;0.0
SLFSH2;20001225;0.0
SLFSH2;20001226;0.0
SLFSH2;20001227;0.0
SLFSH2;20001228;0.0
SLFSH2;20001229;0.0
SLFSH2;20001230;0.0
SLFSH2;20001231;0.0
SLFSH2;20010101;3.0
SLFSH2;20010102;0.0
SLFSH2;20010103;0.0
SLFSH2;20010104;0.0
SLFSH2;20010105;2.6
SLFSH2;20010106;0.2
SLFSH2;20010107;0.0
SLFSH2;20010108;0.0
SLFSH2;20010109;0.0
SLFSH2;20010110;0.0
SLFSH2;20010111;1.0
SLFSH2;20010112;0.2
SLFSH2;20010113;0.2
SLFSH2;20010114;0.0
SLFSH2;20010115;0.0
SLFSH2;20010116;0.0
SLFSH2;20010117;0.0
SLFSH2;20010118;0.0
SLFSH2;20010119;0.0
SLFSH2;20010120;0.0
SLFSH2;20010121;0.0
SLFSH2;20010122;0.8
SLFSH2;20010123;1.8
SLFSH2;20010124;0.4
SLFSH2;20010125;0.4
SLFSH2;20010126;0.0
SLFSH2;20010127;0.0
SLFSH2;20010128;0.0
SLFSH2;20010129;0.0
SLFSH2;20010130;0.0
SLFSH2;20010131;0.0
SLFSH2;20010201;0.0
SLFSH2;20010202;0.0
