 

stn;time;rre150d0
SLFUR2;20170809;15.8
SLFUR2;20170810;14.0
SLFUR2;20170811;7.8
SLFUR2;20170812;0.0
SLFUR2;20170813;0.0
SLFUR2;20170814;0.0
SLFUR2;20170815;3.2
SLFUR2;20170816;0.0
SLFUR2;20170817;0.0
SLFUR2;20170818;3.6
SLFUR2;20170819;0.6
SLFUR2;20170820;0.0
SLFUR2;20170821;0.0
SLFUR2;20170822;0.0
SLFUR2;20170823;0.2
SLFUR2;20170824;0.8
SLFUR2;20170825;0.0
SLFUR2;20170826;0.2
SLFUR2;20170827;0.4
SLFUR2;20170828;0.0
SLFUR2;20170829;0.0
SLFUR2;20170830;15.2
SLFUR2;20170831;30.6
SLFUR2;20170901;2.4
SLFUR2;20170902;0.2
SLFUR2;20170903;0.2
SLFUR2;20170904;0.4
SLFUR2;20170905;0.0
SLFUR2;20170906;0.6
SLFUR2;20170907;0.0
SLFUR2;20170908;0.4
SLFUR2;20170909;19.2
SLFUR2;20170910;16.4
SLFUR2;20170911;3.2
SLFUR2;20170912;1.8
SLFUR2;20170913;0.2
SLFUR2;20170914;7.2
SLFUR2;20170915;0.0
SLFUR2;20170916;1.4
SLFUR2;20170917;0.0
SLFUR2;20170918;4.2
SLFUR2;20170919;0.0
SLFUR2;20170920;0.6
SLFUR2;20170921;0.0
SLFUR2;20170922;0.0
SLFUR2;20170923;4.0
SLFUR2;20170924;0.6
SLFUR2;20170925;0.0
SLFUR2;20170926;2.0
SLFUR2;20170927;0.0
SLFUR2;20170928;0.0
SLFUR2;20170929;0.4
SLFUR2;20170930;5.6
SLFUR2;20171001;0.2
SLFUR2;20171002;1.8
SLFUR2;20171003;-
SLFUR2;20171004;-
SLFUR2;20171005;-
SLFUR2;20171006;-
SLFUR2;20171007;0.4
SLFUR2;20171008;3.4
SLFUR2;20171009;1.8
SLFUR2;20171010;0.0
SLFUR2;20171011;0.0
SLFUR2;20171012;0.0
SLFUR2;20171013;0.0
SLFUR2;20171014;0.0
SLFUR2;20171015;0.0
SLFUR2;20171016;0.0
SLFUR2;20171017;0.0
SLFUR2;20171018;0.0
SLFUR2;20171019;0.0
SLFUR2;20171020;0.0
SLFUR2;20171021;0.2
SLFUR2;20171022;0.0
SLFUR2;20171023;0.0
SLFUR2;20171024;2.8
SLFUR2;20171025;0.0
SLFUR2;20171026;0.0
SLFUR2;20171027;-
SLFUR2;20171028;0.0
SLFUR2;20171029;-
SLFUR2;20171030;0.0
SLFUR2;20171031;0.8
SLFUR2;20171101;0.0
SLFUR2;20171102;0.0
SLFUR2;20171103;0.0
SLFUR2;20171104;1.0
SLFUR2;20171105;0.2
SLFUR2;20171106;0.0
SLFUR2;20171107;2.0
SLFUR2;20171108;0.2
SLFUR2;20171109;1.2
SLFUR2;20171110;0.0
SLFUR2;20171111;0.0
SLFUR2;20171112;1.6
SLFUR2;20171113;0.0
SLFUR2;20171114;0.0
SLFUR2;20171115;0.4
SLFUR2;20171116;0.0
SLFUR2;20171117;0.0
