,correlation,rmsd,amp_diff
0.1,-0.06638968474457806,284.5432987980744,385.0
0.2,0.061738295922802194,287.22545516249414,593.0
0.30000000000000004,0.13932544883284603,287.5928144383262,593.0
0.4,0.2474133585182765,286.5201797906872,801.0
0.5,0.3082980318895695,284.9960915036013,905.0
0.6,0.3525568765376626,286.93567876041266,1009.0
0.7000000000000001,0.3903894390352165,294.27703602456114,1009.0
0.8,0.4182698039169229,294.43047343223367,1113.0
0.9,0.44653500547182834,295.93454795702144,1113.0
1.0,0.4768842507711949,290.3431748131222,1321.0
2.0,0.6337114994587016,318.75244514176416,1737.0
3.0,0.6860728418247979,324.3498080291052,1841.0
4.0,0.7242969374061395,349.4818902280674,1945.0
5.0,0.7514094525873075,365.2607724649927,1945.0
6.0,0.7638538755962531,374.97268632060127,2049.0
7.0,0.7787693249222589,382.38097721437447,2153.0
8.0,0.8061666430778839,387.7651893669565,2153.0
9.0,0.8181582868342167,399.2873809844999,2361.0
10.0,0.825152101540263,406.2441388142143,2361.0
11.0,0.8375675943248031,420.1422683954207,2465.0
12.0,0.836300739038558,422.03532384031365,2777.0
13.0,0.8467929344965147,438.690948865443,2777.0
14.0,0.8555289577017852,442.78228571813554,2777.0
15.0,0.8650852968988993,459.2148090544481,2777.0
16.0,0.8739492248728601,452.5895499469,2777.0
17.0,0.871852462275314,466.0658407400041,2777.0
18.0,0.8785543113062318,467.0313240016079,2777.0
19.0,0.8832774001543532,484.73031601097324,2985.0
20.0,0.8747860894142455,490.0336230245085,2985.0
