,correlation,rmsd,amp_diff
0.1,0.027800166109572203,278.59662770570947,385.0
0.2,0.15931215679956903,283.5487278589747,593.0
0.30000000000000004,0.2866742329868305,290.71917297521384,905.0
0.4,0.3575729042303609,288.70987660167503,905.0
0.5,0.39751566839277747,295.02745119657845,1113.0
0.6,0.4476755520511912,292.2454013999002,1113.0
0.7000000000000001,0.4805378558083539,296.50059398942835,1217.0
0.8,0.4997429106934337,296.34193639089887,1321.0
0.9,0.5420395344803429,301.6286578781403,1321.0
1.0,0.580240391344167,296.0249273793204,1321.0
2.0,0.6982851634189302,335.77713506928103,1841.0
3.0,0.7294806673197962,357.8925333709002,1945.0
4.0,0.7877526310928966,370.7058817430758,2049.0
5.0,0.7970708506610712,382.92412138519404,2257.0
6.0,0.8182391723342495,395.6042046736372,2257.0
7.0,0.8399666475509033,402.355105303366,2361.0
8.0,0.8517296530123872,421.41627728640594,2569.0
9.0,0.8585305034852314,433.40971996760436,2777.0
10.0,0.8719552496458204,452.0944911674057,2777.0
11.0,0.8732026196796913,461.63966957342507,2777.0
12.0,0.8869470986613681,467.123154084083,2777.0
13.0,0.8855411041051738,480.7715752238787,2985.0
14.0,0.8800003186025154,495.63724580393244,2985.0
15.0,0.885547813062121,500.3131397228231,2985.0
16.0,0.8937223230442892,499.36003185924466,2881.0
17.0,0.9032038321583514,521.190471951395,2985.0
18.0,0.9002787907583997,514.2488031903737,2985.0
19.0,0.9104646543162285,526.2471249180347,2985.0
20.0,0.9049527893129439,531.9947134319488,2985.0
