 

stn;time;rre150d0
SLFMAE;20170209;0.2
SLFMAE;20170210;-
SLFMAE;20170211;-
SLFMAE;20170212;0.2
SLFMAE;20170213;0.4
SLFMAE;20170214;-
SLFMAE;20170215;-
SLFMAE;20170216;-
SLFMAE;20170217;-
SLFMAE;20170218;0.2
SLFMAE;20170219;-
SLFMAE;20170220;1.4
SLFMAE;20170221;3.8
SLFMAE;20170222;-
SLFMAE;20170223;-
SLFMAE;20170224;-
SLFMAE;20170225;1.4
SLFMAE;20170226;-
SLFMAE;20170227;-
SLFMAE;20170228;-
SLFMAE;20170301;-
SLFMAE;20170302;1.0
SLFMAE;20170303;4.4
SLFMAE;20170304;1.6
SLFMAE;20170305;1.6
SLFMAE;20170306;-
SLFMAE;20170307;-
SLFMAE;20170308;0.8
SLFMAE;20170309;13.4
SLFMAE;20170310;3.4
SLFMAE;20170311;3.4
SLFMAE;20170312;3.2
SLFMAE;20170313;0.6
SLFMAE;20170314;0.8
SLFMAE;20170315;0.2
SLFMAE;20170316;-
SLFMAE;20170317;-
SLFMAE;20170318;13.2
SLFMAE;20170319;11.4
SLFMAE;20170320;0.2
SLFMAE;20170321;0.0
SLFMAE;20170322;0.6
SLFMAE;20170323;5.6
SLFMAE;20170324;0.0
SLFMAE;20170325;0.0
SLFMAE;20170326;1.0
SLFMAE;20170327;0.2
SLFMAE;20170328;0.2
SLFMAE;20170329;0.0
SLFMAE;20170330;0.0
SLFMAE;20170331;0.0
SLFMAE;20170401;0.0
SLFMAE;20170402;3.4
SLFMAE;20170403;2.8
SLFMAE;20170404;0.6
SLFMAE;20170405;1.2
SLFMAE;20170406;3.8
SLFMAE;20170407;2.6
SLFMAE;20170408;0.0
SLFMAE;20170409;0.0
SLFMAE;20170410;0.0
SLFMAE;20170411;0.0
SLFMAE;20170412;0.0
SLFMAE;20170413;0.0
SLFMAE;20170414;0.0
SLFMAE;20170415;0.2
SLFMAE;20170416;0.6
SLFMAE;20170417;0.4
SLFMAE;20170418;0.0
SLFMAE;20170419;0.0
SLFMAE;20170420;0.2
SLFMAE;20170421;6.6
SLFMAE;20170422;4.2
SLFMAE;20170423;0.2
SLFMAE;20170424;0.0
SLFMAE;20170425;1.0
SLFMAE;20170426;4.6
SLFMAE;20170427;0.0
SLFMAE;20170428;0.0
SLFMAE;20170429;10.8
SLFMAE;20170430;3.4
SLFMAE;20170501;0.2
SLFMAE;20170502;4.6
SLFMAE;20170503;4.4
SLFMAE;20170504;4.8
SLFMAE;20170505;7.2
SLFMAE;20170506;10.2
SLFMAE;20170507;7.0
SLFMAE;20170508;9.0
SLFMAE;20170509;7.8
SLFMAE;20170510;1.2
SLFMAE;20170511;0.2
SLFMAE;20170512;10.4
SLFMAE;20170513;6.6
SLFMAE;20170514;5.6
SLFMAE;20170515;-
SLFMAE;20170516;0.0
SLFMAE;20170517;0.0
SLFMAE;20170518;7.8
SLFMAE;20170519;1.0
SLFMAE;20170520;11.4
SLFMAE;20170521;2.8
SLFMAE;20170522;0.0
SLFMAE;20170523;0.0
SLFMAE;20170524;0.0
SLFMAE;20170525;0.0
SLFMAE;20170526;0.0
SLFMAE;20170527;0.0
SLFMAE;20170528;1.8
SLFMAE;20170529;14.4
SLFMAE;20170530;4.6
SLFMAE;20170531;0.2
SLFMAE;20170601;4.0
SLFMAE;20170602;0.0
SLFMAE;20170603;19.4
SLFMAE;20170604;6.0
SLFMAE;20170605;2.6
SLFMAE;20170606;5.0
SLFMAE;20170607;0.2
SLFMAE;20170608;0.0
SLFMAE;20170609;0.0
SLFMAE;20170610;0.0
SLFMAE;20170611;0.0
SLFMAE;20170612;0.0
SLFMAE;20170613;0.0
